datetime,season,holiday,workingday,weather,temp,humidity,windspeed,count,day,month,day_number,year,hour,atemp
2011-10-25 20:00:00,4,0,1,1,18.86,67,7.0015,,Tuesday,10,25,2011,20,22.725
2011-10-25 21:00:00,4,0,1,1,18.04,72,8.9981,,Tuesday,10,25,2011,21,21.97
2011-10-25 22:00:00,4,0,1,1,18.86,67,12.998,,Tuesday,10,25,2011,22,22.725
2011-10-25 23:00:00,4,0,1,1,18.04,72,8.9981,,Tuesday,10,25,2011,23,21.97
2011-10-26 00:00:00,4,0,1,1,18.04,72,12.998,,Wednesday,10,26,2011,0,21.97
2011-10-26 01:00:00,4,0,1,1,18.04,67,16.9979,,Wednesday,10,26,2011,1,21.97
2011-10-26 02:00:00,4,0,1,1,18.04,67,11.0014,,Wednesday,10,26,2011,2,21.97
2011-10-26 03:00:00,4,0,1,1,18.04,67,15.0013,,Wednesday,10,26,2011,3,21.97
2011-10-26 04:00:00,4,0,1,1,17.22,71,16.9979,,Wednesday,10,26,2011,4,21.21
2011-10-26 05:00:00,4,0,1,1,17.22,71,15.0013,,Wednesday,10,26,2011,5,21.21
2011-10-26 06:00:00,4,0,1,1,17.22,71,15.0013,,Wednesday,10,26,2011,6,21.21
2011-10-26 07:00:00,4,0,1,1,17.22,71,11.0014,,Wednesday,10,26,2011,7,21.21
2011-10-26 08:00:00,4,0,1,2,18.04,67,12.998,,Wednesday,10,26,2011,8,21.97
2011-10-26 09:00:00,4,0,1,2,19.68,63,15.0013,,Wednesday,10,26,2011,9,23.485
2011-10-26 10:00:00,4,0,1,2,21.32,62,16.9979,,Wednesday,10,26,2011,10,25.0
2011-10-26 11:00:00,4,0,1,1,21.32,59,22.0028,,Wednesday,10,26,2011,11,25.0
2011-10-26 12:00:00,4,0,1,3,23.78,53,15.0013,,Wednesday,10,26,2011,12,27.275
2011-10-26 13:00:00,4,0,1,3,22.96,60,7.0015,,Wednesday,10,26,2011,13,26.515
2011-10-26 14:00:00,4,0,1,2,21.32,77,0.0,,Wednesday,10,26,2011,14,25.0
2011-10-26 15:00:00,4,0,1,2,21.32,77,0.0,,Wednesday,10,26,2011,15,25.0
2011-10-26 16:00:00,4,0,1,2,21.32,77,6.0032,,Wednesday,10,26,2011,16,25.0
2011-10-26 17:00:00,4,0,1,2,21.32,77,7.0015,,Wednesday,10,26,2011,17,25.0
2011-10-26 18:00:00,4,0,1,1,21.32,77,11.0014,,Wednesday,10,26,2011,18,25.0
2011-10-26 19:00:00,4,0,1,1,20.5,82,0.0,,Wednesday,10,26,2011,19,24.24
2011-10-26 20:00:00,4,0,1,1,20.5,88,0.0,,Wednesday,10,26,2011,20,24.24
2011-10-26 21:00:00,4,0,1,2,21.32,77,0.0,,Wednesday,10,26,2011,21,25.0
2011-10-26 22:00:00,4,0,1,2,19.68,88,6.0032,,Wednesday,10,26,2011,22,23.485
2011-10-26 23:00:00,4,0,1,2,19.68,88,6.0032,,Wednesday,10,26,2011,23,23.485
2011-10-27 00:00:00,4,0,1,1,18.86,94,0.0,,Thursday,10,27,2011,0,22.725
2011-10-27 01:00:00,4,0,1,1,18.86,94,0.0,,Thursday,10,27,2011,1,22.725
2011-10-27 02:00:00,4,0,1,3,18.86,94,0.0,,Thursday,10,27,2011,2,22.725
2011-10-27 03:00:00,4,0,1,3,18.86,94,0.0,,Thursday,10,27,2011,3,22.725
2011-10-27 04:00:00,4,0,1,3,19.68,88,0.0,,Thursday,10,27,2011,4,23.485
2011-10-27 05:00:00,4,0,1,3,19.68,88,6.0032,,Thursday,10,27,2011,5,23.485
2011-10-27 06:00:00,4,0,1,3,20.5,82,0.0,,Thursday,10,27,2011,6,24.24
2011-10-27 07:00:00,4,0,1,2,18.86,94,6.0032,,Thursday,10,27,2011,7,22.725
2011-10-27 08:00:00,4,0,1,3,19.68,88,12.998,,Thursday,10,27,2011,8,23.485
2011-10-27 09:00:00,4,0,1,2,20.5,82,11.0014,,Thursday,10,27,2011,9,24.24
2011-10-27 10:00:00,4,0,1,3,20.5,88,12.998,,Thursday,10,27,2011,10,24.24
2011-10-27 11:00:00,4,0,1,3,20.5,88,8.9981,,Thursday,10,27,2011,11,24.24
2011-10-27 12:00:00,4,0,1,3,20.5,88,8.9981,,Thursday,10,27,2011,12,24.24
2011-10-27 13:00:00,4,0,1,2,20.5,88,11.0014,,Thursday,10,27,2011,13,24.24
2011-10-27 14:00:00,4,0,1,2,21.32,83,0.0,,Thursday,10,27,2011,14,25.0
2011-10-27 15:00:00,4,0,1,2,21.32,83,7.0015,,Thursday,10,27,2011,15,25.0
2011-10-27 16:00:00,4,0,1,2,22.96,73,11.0014,,Thursday,10,27,2011,16,26.515
2011-10-27 17:00:00,4,0,1,2,20.5,72,31.0009,,Thursday,10,27,2011,17,24.24
2011-10-27 18:00:00,4,0,1,2,19.68,67,31.0009,,Thursday,10,27,2011,18,23.485
2011-10-27 19:00:00,4,0,1,2,18.04,67,31.0009,,Thursday,10,27,2011,19,21.97
2011-10-27 20:00:00,4,0,1,1,17.22,67,32.9975,,Thursday,10,27,2011,20,21.21
2011-10-27 21:00:00,4,0,1,1,16.4,62,35.0008,,Thursday,10,27,2011,21,20.455
2011-10-27 22:00:00,4,0,1,1,14.76,66,32.9975,,Thursday,10,27,2011,22,15.91
2011-10-27 23:00:00,4,0,1,1,13.94,61,27.9993,,Thursday,10,27,2011,23,15.15
2011-10-28 00:00:00,4,0,1,1,13.94,66,16.9979,,Friday,10,28,2011,0,15.91
2011-10-28 01:00:00,4,0,1,1,13.12,66,16.9979,,Friday,10,28,2011,1,15.15
2011-10-28 02:00:00,4,0,1,1,13.12,66,19.0012,,Friday,10,28,2011,2,15.15
2011-10-28 03:00:00,4,0,1,1,12.3,70,19.0012,,Friday,10,28,2011,3,14.395
2011-10-28 04:00:00,4,0,1,1,12.3,65,19.0012,,Friday,10,28,2011,4,14.395
2011-10-28 05:00:00,4,0,1,2,12.3,61,16.9979,,Friday,10,28,2011,5,14.395
2011-10-28 06:00:00,4,0,1,1,11.48,65,16.9979,,Friday,10,28,2011,6,13.635
2011-10-28 07:00:00,4,0,1,1,11.48,65,16.9979,,Friday,10,28,2011,7,13.635
2011-10-28 08:00:00,4,0,1,1,12.3,61,19.0012,,Friday,10,28,2011,8,14.395
2011-10-28 09:00:00,4,0,1,1,13.12,57,15.0013,,Friday,10,28,2011,9,15.15
2011-10-28 10:00:00,4,0,1,1,13.94,57,15.0013,,Friday,10,28,2011,10,15.91
2011-10-28 11:00:00,4,0,1,1,14.76,50,15.0013,,Friday,10,28,2011,11,17.425
2011-10-28 12:00:00,4,0,1,2,15.58,40,11.0014,,Friday,10,28,2011,12,19.695
2011-10-28 13:00:00,4,0,1,2,15.58,42,15.0013,,Friday,10,28,2011,13,19.695
2011-10-28 14:00:00,4,0,1,2,14.76,46,12.998,,Friday,10,28,2011,14,17.425
2011-10-28 15:00:00,4,0,1,2,14.76,43,16.9979,,Friday,10,28,2011,15,16.665
2011-10-28 16:00:00,4,0,1,2,14.76,46,11.0014,,Friday,10,28,2011,16,17.425
2011-10-28 17:00:00,4,0,1,2,14.76,50,8.9981,,Friday,10,28,2011,17,17.425
2011-10-28 18:00:00,4,0,1,2,14.76,53,11.0014,,Friday,10,28,2011,18,17.425
2011-10-28 19:00:00,4,0,1,2,14.76,50,8.9981,,Friday,10,28,2011,19,17.425
2011-10-28 20:00:00,4,0,1,3,13.94,61,15.0013,,Friday,10,28,2011,20,15.91
2011-10-28 21:00:00,4,0,1,3,13.12,70,11.0014,,Friday,10,28,2011,21,15.91
2011-10-28 22:00:00,4,0,1,3,12.3,75,19.0012,,Friday,10,28,2011,22,14.395
2011-10-28 23:00:00,4,0,1,3,12.3,81,22.0028,,Friday,10,28,2011,23,13.635
2011-10-29 00:00:00,4,0,0,3,11.48,87,19.9995,,Saturday,10,29,2011,0,12.88
2011-10-29 01:00:00,4,0,0,3,12.3,87,19.9995,,Saturday,10,29,2011,1,13.635
2011-10-29 02:00:00,4,0,0,3,12.3,87,19.9995,,Saturday,10,29,2011,2,13.635
2011-10-29 03:00:00,4,0,0,3,12.3,81,27.9993,,Saturday,10,29,2011,3,13.635
2011-10-29 04:00:00,4,0,0,3,12.3,81,27.9993,,Saturday,10,29,2011,4,13.635
2011-10-29 05:00:00,4,0,0,3,10.66,93,23.9994,,Saturday,10,29,2011,5,11.365
2011-10-29 06:00:00,4,0,0,3,10.66,87,23.9994,,Saturday,10,29,2011,6,11.365
2011-10-29 07:00:00,4,0,0,3,10.66,87,23.9994,,Saturday,10,29,2011,7,11.365
2011-10-29 08:00:00,4,0,0,3,11.48,87,23.9994,,Saturday,10,29,2011,8,12.88
2011-10-29 09:00:00,4,0,0,3,11.48,87,23.9994,,Saturday,10,29,2011,9,12.88
2011-10-29 10:00:00,4,0,0,3,10.66,93,22.0028,,Saturday,10,29,2011,10,11.365
2011-10-29 11:00:00,4,0,0,3,10.66,93,26.0027,,Saturday,10,29,2011,11,11.365
2011-10-29 12:00:00,4,0,0,3,9.84,87,32.9975,,Saturday,10,29,2011,12,9.85
2011-10-29 13:00:00,4,0,0,3,9.84,87,35.0008,,Saturday,10,29,2011,13,9.85
2011-10-29 14:00:00,4,0,0,3,9.84,87,30.0026,,Saturday,10,29,2011,14,9.85
2011-10-29 15:00:00,4,0,0,3,9.02,93,16.9979,,Saturday,10,29,2011,15,10.605
2011-10-29 16:00:00,4,0,0,3,9.02,93,22.0028,,Saturday,10,29,2011,16,9.85
2011-10-29 17:00:00,4,0,0,3,9.02,93,22.0028,,Saturday,10,29,2011,17,9.85
2011-10-29 18:00:00,4,0,0,3,9.02,93,22.0028,,Saturday,10,29,2011,18,9.85
2011-10-29 19:00:00,4,0,0,1,9.84,87,23.9994,,Saturday,10,29,2011,19,10.605
2011-10-29 20:00:00,4,0,0,1,9.84,87,23.9994,,Saturday,10,29,2011,20,10.605
2011-10-29 21:00:00,4,0,0,1,9.84,87,23.9994,,Saturday,10,29,2011,21,10.605
2011-10-29 22:00:00,4,0,0,1,9.02,87,15.0013,,Saturday,10,29,2011,22,10.605
2011-10-29 23:00:00,4,0,0,1,9.02,87,12.998,,Saturday,10,29,2011,23,11.365
2011-10-30 00:00:00,4,0,0,1,9.02,87,15.0013,,Sunday,10,30,2011,0,10.605
2011-10-30 01:00:00,4,0,0,1,9.02,87,16.9979,,Sunday,10,30,2011,1,10.605
2011-10-30 02:00:00,4,0,0,1,9.02,87,19.0012,,Sunday,10,30,2011,2,10.605
2011-10-30 03:00:00,4,0,0,1,9.84,75,23.9994,,Sunday,10,30,2011,3,10.605
2011-10-30 04:00:00,4,0,0,1,9.02,80,22.0028,,Sunday,10,30,2011,4,9.85
2011-10-30 05:00:00,4,0,0,1,9.84,75,19.9995,,Sunday,10,30,2011,5,10.605
2011-10-30 06:00:00,4,0,0,1,9.84,75,16.9979,,Sunday,10,30,2011,6,11.365
2011-10-30 07:00:00,4,0,0,1,9.84,75,0.0,,Sunday,10,30,2011,7,14.395
2011-10-30 08:00:00,4,0,0,1,10.66,70,15.0013,,Sunday,10,30,2011,8,12.88
2011-10-30 09:00:00,4,0,0,1,12.3,65,16.9979,,Sunday,10,30,2011,9,14.395
2011-10-30 10:00:00,4,0,0,1,13.12,61,6.0032,,Sunday,10,30,2011,10,16.665
2011-10-30 11:00:00,4,0,0,1,14.76,53,15.0013,,Sunday,10,30,2011,11,17.425
2011-10-30 12:00:00,4,0,0,1,15.58,50,12.998,,Sunday,10,30,2011,12,19.695
2011-10-30 13:00:00,4,0,0,1,16.4,43,15.0013,,Sunday,10,30,2011,13,20.455
2011-10-30 14:00:00,4,0,0,1,17.22,38,12.998,,Sunday,10,30,2011,14,21.21
2011-10-30 15:00:00,4,0,0,1,17.22,35,11.0014,,Sunday,10,30,2011,15,21.21
2011-10-30 16:00:00,4,0,0,1,17.22,32,8.9981,,Sunday,10,30,2011,16,21.21
2011-10-30 17:00:00,4,0,0,1,16.4,35,7.0015,,Sunday,10,30,2011,17,20.455
2011-10-30 18:00:00,4,0,0,1,14.76,40,8.9981,,Sunday,10,30,2011,18,17.425
2011-10-30 19:00:00,4,0,0,1,22.96,49,19.9995,,Sunday,10,30,2011,19,26.515
2011-10-30 20:00:00,4,0,0,1,13.94,57,0.0,,Sunday,10,30,2011,20,18.18
2011-10-30 21:00:00,4,0,0,1,13.12,66,0.0,,Sunday,10,30,2011,21,17.425
2011-10-30 22:00:00,4,0,0,1,12.3,75,0.0,,Sunday,10,30,2011,22,16.665
2011-10-30 23:00:00,4,0,0,1,10.66,87,0.0,,Sunday,10,30,2011,23,15.15
2011-10-31 00:00:00,4,0,1,1,10.66,87,0.0,,Monday,10,31,2011,0,15.15
2011-10-31 01:00:00,4,0,1,1,10.66,81,0.0,,Monday,10,31,2011,1,15.15
2011-10-31 02:00:00,4,0,1,1,9.84,87,0.0,,Monday,10,31,2011,2,14.395
2011-10-31 03:00:00,4,0,1,1,9.84,87,7.0015,,Monday,10,31,2011,3,12.88
2011-10-31 04:00:00,4,0,1,1,9.84,87,0.0,,Monday,10,31,2011,4,14.395
2011-10-31 05:00:00,4,0,1,1,9.02,93,0.0,,Monday,10,31,2011,5,13.635
2011-10-31 06:00:00,4,0,1,1,9.84,87,0.0,,Monday,10,31,2011,6,14.395
2011-10-31 07:00:00,4,0,1,1,9.84,93,0.0,,Monday,10,31,2011,7,14.395
2011-10-31 08:00:00,4,0,1,2,11.48,87,0.0,,Monday,10,31,2011,8,15.91
2011-10-31 09:00:00,4,0,1,2,13.12,76,11.0014,,Monday,10,31,2011,9,15.91
2011-10-31 10:00:00,4,0,1,2,14.76,57,11.0014,,Monday,10,31,2011,10,17.425
2011-10-31 11:00:00,4,0,1,1,16.4,50,8.9981,,Monday,10,31,2011,11,20.455
2011-10-31 12:00:00,4,0,1,1,17.22,44,15.0013,,Monday,10,31,2011,12,21.21
2011-10-31 13:00:00,4,0,1,2,18.04,44,15.0013,,Monday,10,31,2011,13,21.97
2011-10-31 14:00:00,4,0,1,2,18.04,47,15.0013,,Monday,10,31,2011,14,21.97
2011-10-31 15:00:00,4,0,1,1,18.04,47,11.0014,,Monday,10,31,2011,15,21.97
2011-10-31 16:00:00,4,0,1,1,17.22,54,11.0014,,Monday,10,31,2011,16,21.21
2011-10-31 17:00:00,4,0,1,1,17.22,54,8.9981,,Monday,10,31,2011,17,21.21
2011-10-31 18:00:00,4,0,1,1,16.4,66,6.0032,,Monday,10,31,2011,18,20.455
2011-10-31 19:00:00,4,0,1,1,16.4,66,6.0032,,Monday,10,31,2011,19,20.455
2011-10-31 20:00:00,4,0,1,1,16.4,66,6.0032,,Monday,10,31,2011,20,20.455
2011-10-31 21:00:00,4,0,1,2,14.76,76,12.998,,Monday,10,31,2011,21,17.425
2011-10-31 22:00:00,4,0,1,2,14.76,76,12.998,,Monday,10,31,2011,22,17.425
2011-10-31 23:00:00,4,0,1,2,14.76,76,12.998,,Monday,10,31,2011,23,17.425
2011-11-20 00:00:00,4,0,0,1,15.58,66,11.0014,,Sunday,11,20,2011,0,19.695
2011-11-20 01:00:00,4,0,0,1,16.4,62,16.9979,,Sunday,11,20,2011,1,20.455
2011-11-20 02:00:00,4,0,0,1,16.4,62,19.0012,,Sunday,11,20,2011,2,20.455
2011-11-20 03:00:00,4,0,0,2,16.4,66,19.0012,,Sunday,11,20,2011,3,20.455
2011-11-20 04:00:00,4,0,0,2,16.4,71,19.0012,,Sunday,11,20,2011,4,20.455
2011-11-20 05:00:00,4,0,0,2,17.22,67,19.0012,,Sunday,11,20,2011,5,21.21
2011-11-20 06:00:00,4,0,0,2,17.22,67,16.9979,,Sunday,11,20,2011,6,21.21
2011-11-20 07:00:00,4,0,0,1,17.22,67,15.0013,,Sunday,11,20,2011,7,21.21
2011-11-20 08:00:00,4,0,0,2,17.22,71,19.0012,,Sunday,11,20,2011,8,21.21
2011-11-20 09:00:00,4,0,0,1,18.04,72,11.0014,,Sunday,11,20,2011,9,21.97
2011-11-20 10:00:00,4,0,0,2,18.04,72,7.0015,,Sunday,11,20,2011,10,21.97
2011-11-20 11:00:00,4,0,0,2,20.5,63,7.0015,,Sunday,11,20,2011,11,24.24
2011-11-20 12:00:00,4,0,0,2,20.5,63,8.9981,,Sunday,11,20,2011,12,24.24
2011-11-20 13:00:00,4,0,0,2,22.14,60,12.998,,Sunday,11,20,2011,13,25.76
2011-11-20 14:00:00,4,0,0,1,21.32,63,16.9979,,Sunday,11,20,2011,14,25.0
2011-11-20 15:00:00,4,0,0,2,21.32,68,12.998,,Sunday,11,20,2011,15,25.0
2011-11-20 16:00:00,4,0,0,2,21.32,63,8.9981,,Sunday,11,20,2011,16,25.0
2011-11-20 17:00:00,4,0,0,2,21.32,63,12.998,,Sunday,11,20,2011,17,25.0
2011-11-20 18:00:00,4,0,0,2,22.14,64,12.998,,Sunday,11,20,2011,18,25.76
2011-11-20 19:00:00,4,0,0,2,20.5,72,7.0015,,Sunday,11,20,2011,19,24.24
2011-11-20 20:00:00,4,0,0,2,21.32,68,7.0015,,Sunday,11,20,2011,20,25.0
2011-11-20 21:00:00,4,0,0,2,19.68,77,6.0032,,Sunday,11,20,2011,21,23.485
2011-11-20 22:00:00,4,0,0,3,18.86,88,6.0032,,Sunday,11,20,2011,22,22.725
2011-11-20 23:00:00,4,0,0,3,18.86,88,6.0032,,Sunday,11,20,2011,23,22.725
2011-11-21 00:00:00,4,0,1,2,18.86,94,0.0,,Monday,11,21,2011,0,22.725
2011-11-21 01:00:00,4,0,1,3,18.86,94,12.998,,Monday,11,21,2011,1,22.725
2011-11-21 02:00:00,4,0,1,3,18.04,100,12.998,,Monday,11,21,2011,2,21.97
2011-11-21 03:00:00,4,0,1,3,18.04,100,8.9981,,Monday,11,21,2011,3,21.97
2011-11-21 04:00:00,4,0,1,3,18.04,100,8.9981,,Monday,11,21,2011,4,21.97
2011-11-21 05:00:00,4,0,1,2,18.04,100,0.0,,Monday,11,21,2011,5,21.97
2011-11-21 06:00:00,4,0,1,2,17.22,100,0.0,,Monday,11,21,2011,6,21.21
2011-11-21 07:00:00,4,0,1,2,18.86,94,11.0014,,Monday,11,21,2011,7,22.725
2011-11-21 08:00:00,4,0,1,2,18.86,94,0.0,,Monday,11,21,2011,8,22.725
2011-11-21 09:00:00,4,0,1,2,19.68,94,7.0015,,Monday,11,21,2011,9,23.485
2011-11-21 10:00:00,4,0,1,2,21.32,83,0.0,,Monday,11,21,2011,10,25.0
2011-11-21 11:00:00,4,0,1,2,21.32,83,7.0015,,Monday,11,21,2011,11,25.0
2011-11-21 12:00:00,4,0,1,2,20.5,77,8.9981,,Monday,11,21,2011,12,24.24
2011-11-21 13:00:00,4,0,1,2,20.5,77,8.9981,,Monday,11,21,2011,13,24.24
2011-11-21 14:00:00,4,0,1,2,19.68,82,12.998,,Monday,11,21,2011,14,23.485
2011-11-21 15:00:00,4,0,1,3,18.04,94,15.0013,,Monday,11,21,2011,15,21.97
2011-11-21 16:00:00,4,0,1,3,18.04,94,15.0013,,Monday,11,21,2011,16,21.97
2011-11-21 17:00:00,4,0,1,3,17.22,94,19.9995,,Monday,11,21,2011,17,21.21
2011-11-21 18:00:00,4,0,1,3,17.22,88,12.998,,Monday,11,21,2011,18,21.21
2011-11-21 19:00:00,4,0,1,3,16.4,94,12.998,,Monday,11,21,2011,19,20.455
2011-11-21 20:00:00,4,0,1,3,16.4,87,15.0013,,Monday,11,21,2011,20,20.455
2011-11-21 21:00:00,4,0,1,3,16.4,87,11.0014,,Monday,11,21,2011,21,20.455
2011-11-21 22:00:00,4,0,1,3,16.4,87,8.9981,,Monday,11,21,2011,22,20.455
2011-11-21 23:00:00,4,0,1,3,16.4,87,11.0014,,Monday,11,21,2011,23,20.455
2011-11-22 00:00:00,4,0,1,3,15.58,94,7.0015,,Tuesday,11,22,2011,0,19.695
2011-11-22 01:00:00,4,0,1,3,16.4,94,8.9981,,Tuesday,11,22,2011,1,20.455
2011-11-22 02:00:00,4,0,1,3,15.58,100,7.0015,,Tuesday,11,22,2011,2,19.695
2011-11-22 03:00:00,4,0,1,3,15.58,100,7.0015,,Tuesday,11,22,2011,3,19.695
2011-11-22 04:00:00,4,0,1,3,15.58,94,11.0014,,Tuesday,11,22,2011,4,19.695
2011-11-22 05:00:00,4,0,1,3,15.58,94,11.0014,,Tuesday,11,22,2011,5,19.695
2011-11-22 06:00:00,4,0,1,2,15.58,94,7.0015,,Tuesday,11,22,2011,6,19.695
2011-11-22 07:00:00,4,0,1,3,15.58,94,15.0013,,Tuesday,11,22,2011,7,19.695
2011-11-22 08:00:00,4,0,1,3,15.58,94,15.0013,,Tuesday,11,22,2011,8,19.695
2011-11-22 09:00:00,4,0,1,3,16.4,94,0.0,,Tuesday,11,22,2011,9,20.455
2011-11-22 10:00:00,4,0,1,3,16.4,94,0.0,,Tuesday,11,22,2011,10,20.455
2011-11-22 11:00:00,4,0,1,3,16.4,94,8.9981,,Tuesday,11,22,2011,11,20.455
2011-11-22 12:00:00,4,0,1,3,16.4,100,6.0032,,Tuesday,11,22,2011,12,20.455
2011-11-22 13:00:00,4,0,1,3,17.22,100,6.0032,,Tuesday,11,22,2011,13,21.21
2011-11-22 14:00:00,4,0,1,3,17.22,100,6.0032,,Tuesday,11,22,2011,14,21.21
2011-11-22 15:00:00,4,0,1,3,18.04,94,0.0,,Tuesday,11,22,2011,15,21.97
2011-11-22 16:00:00,4,0,1,3,18.04,94,0.0,,Tuesday,11,22,2011,16,21.97
2011-11-22 17:00:00,4,0,1,3,18.04,100,6.0032,,Tuesday,11,22,2011,17,21.97
2011-11-22 18:00:00,4,0,1,3,18.04,100,0.0,,Tuesday,11,22,2011,18,21.97
2011-11-22 19:00:00,4,0,1,3,18.86,94,7.0015,,Tuesday,11,22,2011,19,22.725
2011-11-22 20:00:00,4,0,1,2,18.86,100,15.0013,,Tuesday,11,22,2011,20,22.725
2011-11-22 21:00:00,4,0,1,2,18.86,100,16.9979,,Tuesday,11,22,2011,21,22.725
2011-11-22 22:00:00,4,0,1,2,20.5,94,12.998,,Tuesday,11,22,2011,22,24.24
2011-11-22 23:00:00,4,0,1,2,19.68,94,16.9979,,Tuesday,11,22,2011,23,23.485
2011-11-23 00:00:00,4,0,1,2,19.68,94,16.9979,,Wednesday,11,23,2011,0,23.485
2011-11-23 01:00:00,4,0,1,2,19.68,94,19.9995,,Wednesday,11,23,2011,1,23.485
2011-11-23 02:00:00,4,0,1,3,20.5,94,23.9994,,Wednesday,11,23,2011,2,24.24
2011-11-23 03:00:00,4,0,1,3,20.5,94,23.9994,,Wednesday,11,23,2011,3,24.24
2011-11-23 04:00:00,4,0,1,3,21.32,88,23.9994,,Wednesday,11,23,2011,4,25.0
2011-11-23 05:00:00,4,0,1,2,18.86,94,12.998,,Wednesday,11,23,2011,5,22.725
2011-11-23 06:00:00,4,0,1,2,18.04,100,0.0,,Wednesday,11,23,2011,6,21.97
2011-11-23 07:00:00,4,0,1,2,18.86,100,6.0032,,Wednesday,11,23,2011,7,22.725
2011-11-23 08:00:00,4,0,1,2,19.68,94,7.0015,,Wednesday,11,23,2011,8,23.485
2011-11-23 09:00:00,4,0,1,2,21.32,94,12.998,,Wednesday,11,23,2011,9,25.0
2011-11-23 10:00:00,4,0,1,2,21.32,94,12.998,,Wednesday,11,23,2011,10,25.0
2011-11-23 11:00:00,4,0,1,2,20.5,72,27.9993,,Wednesday,11,23,2011,11,24.24
2011-11-23 12:00:00,4,0,1,1,19.68,55,27.9993,,Wednesday,11,23,2011,12,23.485
2011-11-23 13:00:00,4,0,1,2,18.04,54,32.9975,,Wednesday,11,23,2011,13,21.97
2011-11-23 14:00:00,4,0,1,1,17.22,54,31.0009,,Wednesday,11,23,2011,14,21.21
2011-11-23 15:00:00,4,0,1,2,17.22,54,30.0026,,Wednesday,11,23,2011,15,21.21
2011-11-23 16:00:00,4,0,1,2,16.4,62,31.0009,,Wednesday,11,23,2011,16,20.455
2011-11-23 17:00:00,4,0,1,3,15.58,71,26.0027,,Wednesday,11,23,2011,17,19.695
2011-11-23 18:00:00,4,0,1,2,16.4,58,35.0008,,Wednesday,11,23,2011,18,20.455
2011-11-23 19:00:00,4,0,1,1,15.58,58,26.0027,,Wednesday,11,23,2011,19,19.695
2011-11-23 20:00:00,4,0,1,1,14.76,62,26.0027,,Wednesday,11,23,2011,20,16.665
2011-11-23 21:00:00,4,0,1,1,14.76,57,31.0009,,Wednesday,11,23,2011,21,15.91
2011-11-23 22:00:00,4,0,1,1,13.94,61,30.0026,,Wednesday,11,23,2011,22,15.15
2011-11-23 23:00:00,4,0,1,1,13.94,61,23.9994,,Wednesday,11,23,2011,23,15.15
2011-11-24 00:00:00,4,1,0,1,13.12,57,15.0013,,Thursday,11,24,2011,0,15.15
2011-11-24 01:00:00,4,1,0,1,13.12,57,27.9993,,Thursday,11,24,2011,1,14.395
2011-11-24 02:00:00,4,1,0,1,12.3,61,19.0012,,Thursday,11,24,2011,2,14.395
2011-11-24 03:00:00,4,1,0,1,11.48,65,8.9981,,Thursday,11,24,2011,3,14.395
2011-11-24 04:00:00,4,1,0,1,12.3,61,6.0032,,Thursday,11,24,2011,4,15.91
2011-11-24 05:00:00,4,1,0,1,12.3,61,7.0015,,Thursday,11,24,2011,5,15.91
2011-11-24 06:00:00,4,1,0,1,12.3,61,6.0032,,Thursday,11,24,2011,6,15.91
2011-11-24 07:00:00,4,1,0,1,10.66,75,7.0015,,Thursday,11,24,2011,7,13.635
2011-11-24 08:00:00,4,1,0,1,12.3,65,6.0032,,Thursday,11,24,2011,8,15.91
2011-11-24 09:00:00,4,1,0,1,13.94,61,0.0,,Thursday,11,24,2011,9,17.425
2011-11-24 10:00:00,4,1,0,1,14.76,57,0.0,,Thursday,11,24,2011,10,18.94
2011-11-24 11:00:00,4,1,0,1,17.22,41,19.9995,,Thursday,11,24,2011,11,21.21
2011-11-24 12:00:00,4,1,0,1,18.86,36,15.0013,,Thursday,11,24,2011,12,22.725
2011-11-24 13:00:00,4,1,0,1,19.68,33,15.0013,,Thursday,11,24,2011,13,23.485
2011-11-24 14:00:00,4,1,0,1,20.5,31,19.9995,,Thursday,11,24,2011,14,24.24
2011-11-24 15:00:00,4,1,0,1,20.5,31,16.9979,,Thursday,11,24,2011,15,24.24
2011-11-24 16:00:00,4,1,0,1,20.5,34,19.0012,,Thursday,11,24,2011,16,24.24
2011-11-24 17:00:00,4,1,0,1,19.68,33,7.0015,,Thursday,11,24,2011,17,23.485
2011-11-24 18:00:00,4,1,0,1,17.22,50,6.0032,,Thursday,11,24,2011,18,21.21
2011-11-24 19:00:00,4,1,0,1,16.4,54,7.0015,,Thursday,11,24,2011,19,20.455
2011-11-24 20:00:00,4,1,0,1,14.76,76,11.0014,,Thursday,11,24,2011,20,17.425
2011-11-24 21:00:00,4,1,0,1,14.76,71,11.0014,,Thursday,11,24,2011,21,17.425
2011-11-24 22:00:00,4,1,0,1,14.76,71,11.0014,,Thursday,11,24,2011,22,17.425
2011-11-24 23:00:00,4,1,0,1,13.94,76,7.0015,,Thursday,11,24,2011,23,17.425
2011-11-25 00:00:00,4,0,1,1,13.94,76,11.0014,,Friday,11,25,2011,0,16.665
2011-11-25 01:00:00,4,0,1,1,13.94,76,0.0,,Friday,11,25,2011,1,18.18
2011-11-25 02:00:00,4,0,1,1,11.48,81,7.0015,,Friday,11,25,2011,2,14.395
2011-11-25 03:00:00,4,0,1,1,11.48,75,7.0015,,Friday,11,25,2011,3,14.395
2011-11-25 04:00:00,4,0,1,1,12.3,75,7.0015,,Friday,11,25,2011,4,15.91
2011-11-25 05:00:00,4,0,1,1,11.48,75,0.0,,Friday,11,25,2011,5,15.91
