season,holiday,workingday,weather,temp,humidity,windspeed,count,heure
3,0,1,1,26.24,89,11.0014,272,21
3,0,1,1,26.24,89,11.0014,217,22
3,0,1,1,26.24,89,11.0014,169,23
3,0,1,1,26.24,89,8.9981,96,0
3,0,1,1,25.42,88,7.0015,29,1
3,0,1,1,25.42,83,6.0032,11,2
3,0,1,1,25.42,83,6.0032,9,3
3,0,1,1,25.42,88,0.0,8,4
3,0,1,1,25.42,88,0.0,40,5
3,0,1,1,25.42,88,7.0015,140,6
3,0,1,1,26.24,89,7.0015,486,7
3,0,1,1,27.06,83,7.0015,719,8
3,0,1,1,28.7,79,8.9981,344,9
3,0,1,1,29.52,74,8.9981,224,10
3,0,1,1,31.16,62,8.9981,296,11
3,0,1,1,31.98,59,11.0014,323,12
3,0,1,1,32.8,59,16.9979,354,13
3,0,1,1,32.8,59,16.9979,253,14
3,0,1,1,32.8,55,16.9979,331,15
3,0,1,1,32.8,55,19.0012,470,16
3,0,1,1,31.98,59,22.0028,772,17
3,0,1,1,31.16,62,19.9995,792,18
3,0,1,1,30.34,62,19.0012,568,19
3,0,1,1,29.52,66,15.0013,391,20
3,0,1,1,28.7,74,11.0014,301,21
3,0,1,1,28.7,74,15.0013,299,22
3,0,1,1,27.06,89,16.9979,248,23
3,0,0,1,27.06,89,16.9979,150,0
3,0,0,2,27.06,89,19.0012,117,1
3,0,0,1,27.06,89,22.0028,77,2
3,0,0,2,27.06,89,15.0013,43,3
3,0,0,2,27.06,94,15.0013,11,4
3,0,0,2,27.06,94,16.9979,15,5
3,0,0,2,27.06,89,19.0012,34,6
3,0,0,1,27.06,89,19.0012,82,7
3,0,0,1,28.7,79,22.0028,230,8
3,0,0,1,28.7,74,26.0027,348,9
3,0,0,1,30.34,70,26.0027,422,10
3,0,0,1,31.16,62,30.0026,578,11
3,0,0,1,32.8,55,32.9975,694,12
3,0,0,1,33.62,52,35.0008,668,13
3,0,0,1,33.62,52,30.0026,626,14
3,0,0,3,22.96,88,16.9979,512,15
3,0,0,3,22.96,88,12.998,114,16
3,0,0,3,23.78,83,12.998,171,17
3,0,0,3,23.78,83,8.9981,167,18
3,0,0,3,23.78,88,7.0015,215,19
3,0,0,2,23.78,88,6.0032,194,20
3,0,0,2,24.6,83,11.0014,181,21
3,0,0,2,23.78,78,19.9995,194,22
3,0,0,2,23.78,73,11.0014,133,23
3,0,0,2,22.96,73,12.998,124,0
3,0,0,1,22.96,73,15.0013,124,1
3,0,0,1,22.14,77,19.0012,96,2
3,0,0,1,22.14,73,15.0013,46,3
3,0,0,1,21.32,77,16.9979,28,4
3,0,0,1,21.32,77,12.998,55,5
3,0,0,1,21.32,77,12.998,35,6
3,0,0,1,22.14,73,11.0014,70,7
3,0,0,1,23.78,68,15.0013,170,8
3,0,0,1,25.42,61,16.9979,299,9
3,0,0,1,26.24,57,19.9995,495,10
3,0,0,1,27.06,47,16.9979,585,11
3,0,0,1,27.06,47,0.0,757,12
3,0,0,1,27.88,39,0.0,729,13
3,0,0,1,29.52,30,19.0012,647,14
3,0,0,1,29.52,32,16.9979,696,15
3,0,0,1,27.88,36,19.0012,701,16
3,0,0,1,28.7,37,16.9979,671,17
3,0,0,1,27.06,36,16.9979,560,18
3,0,0,1,27.06,36,16.9979,496,19
3,0,0,1,25.42,41,19.0012,356,20
3,0,0,1,24.6,46,15.0013,206,21
3,0,0,1,23.78,49,16.9979,189,22
3,0,0,1,22.96,52,19.0012,92,23
3,0,1,1,22.96,52,19.0012,41,0
3,0,1,1,22.14,60,12.998,18,1
3,0,1,1,22.14,60,23.9994,17,2
3,0,1,1,21.32,68,19.0012,12,3
3,0,1,1,21.32,68,19.0012,5,4
3,0,1,1,20.5,72,16.9979,40,5
3,0,1,1,20.5,72,8.9981,180,6
3,0,1,1,21.32,68,15.0013,447,7
3,0,1,1,22.96,60,19.0012,730,8
3,0,1,1,24.6,53,19.9995,361,9
3,0,1,1,25.42,50,19.0012,210,10
3,0,1,1,25.42,43,19.9995,236,11
3,0,1,1,26.24,44,26.0027,332,12
3,0,1,1,26.24,38,15.0013,323,13
3,0,1,1,27.06,36,19.0012,340,14
3,0,1,1,27.06,31,26.0027,346,15
3,0,1,1,27.06,34,22.0028,488,16
3,0,1,1,27.06,34,22.0028,871,17
3,0,1,1,25.42,35,19.9995,968,18
3,0,1,1,25.42,38,19.9995,633,19
3,0,1,1,24.6,40,12.998,390,20
3,0,1,1,22.96,49,11.0014,285,21
3,0,1,1,22.14,52,8.9981,159,22
3,0,1,1,22.14,52,0.0,93,23
3,0,1,1,21.32,59,7.0015,32,0
3,0,1,1,20.5,63,0.0,10,1
3,0,1,1,19.68,77,11.0014,6,2
3,0,1,1,19.68,67,8.9981,8,3
3,0,1,1,19.68,72,7.0015,9,4
3,0,1,1,18.86,72,6.0032,44,5
3,0,1,1,18.86,77,7.0015,211,6
3,0,1,1,20.5,72,7.0015,596,7
3,0,1,1,22.14,68,6.0032,750,8
3,0,1,1,24.6,49,0.0,358,9
3,0,1,1,25.42,38,0.0,196,10
3,0,1,1,26.24,33,6.0032,247,11
3,0,1,1,26.24,33,0.0,316,12
3,0,1,1,27.06,29,6.0032,328,13
3,0,1,1,27.88,30,6.0032,255,14
3,0,1,1,28.7,28,7.0015,326,15
3,0,1,1,28.7,28,8.9981,536,16
3,0,1,1,28.7,28,0.0,970,17
3,0,1,1,26.24,36,11.0014,877,18
3,0,1,1,25.42,41,12.998,596,19
3,0,1,1,23.78,56,8.9981,461,20
3,0,1,1,22.96,60,7.0015,310,21
3,0,1,1,22.96,64,7.0015,216,22
3,0,1,1,22.14,68,7.0015,109,23
3,0,1,1,21.32,72,7.0015,49,0
3,0,1,1,21.32,72,7.0015,21,1
3,0,1,1,21.32,72,6.0032,11,2
3,0,1,1,20.5,77,6.0032,7,3
3,0,1,1,20.5,72,6.0032,5,4
3,0,1,1,20.5,72,6.0032,48,5
3,0,1,1,20.5,72,6.0032,205,6
3,0,1,1,21.32,72,0.0,557,7
3,0,1,1,22.96,64,7.0015,770,8
3,0,1,1,24.6,64,8.9981,328,9
3,0,1,1,25.42,61,8.9981,205,10
3,0,1,1,27.06,50,12.998,232,11
3,0,1,1,27.88,36,8.9981,352,12
3,0,1,1,28.7,34,8.9981,323,13
3,0,1,1,28.7,37,11.0014,278,14
3,0,1,1,29.52,37,8.9981,318,15
3,0,1,1,29.52,37,11.0014,509,16
3,0,1,1,28.7,41,19.9995,925,17
3,0,1,1,27.06,44,16.9979,977,18
3,0,1,1,26.24,50,12.998,635,19
3,0,1,1,25.42,57,8.9981,470,20
3,0,1,1,24.6,60,8.9981,306,21
3,0,1,1,22.96,64,6.0032,212,22
3,0,1,1,22.96,68,7.0015,127,23
3,0,1,1,22.96,73,6.0032,57,0
3,0,1,1,22.14,77,6.0032,28,1
3,0,1,1,22.14,77,0.0,9,2
3,0,1,1,21.32,83,0.0,11,3
3,0,1,1,21.32,83,0.0,6,4
3,0,1,1,21.32,83,0.0,57,5
3,0,1,1,20.5,82,0.0,195,6
3,0,1,1,22.14,77,0.0,571,7
3,0,1,1,22.96,73,0.0,758,8
3,0,1,1,24.6,64,6.0032,338,9
3,0,1,1,26.24,61,6.0032,212,10
3,0,1,1,27.06,50,11.0014,254,11
3,0,1,1,27.88,44,7.0015,297,12
3,0,1,1,28.7,42,0.0,283,13
3,0,1,1,29.52,39,8.9981,274,14
3,0,1,1,29.52,42,7.0015,352,15
3,0,1,1,29.52,39,6.0032,491,16
3,0,1,1,29.52,42,12.998,884,17
3,0,1,1,27.88,57,16.9979,852,18
3,0,1,1,26.24,65,8.9981,674,19
3,0,1,1,25.42,69,7.0015,463,20
3,0,1,1,25.42,65,7.0015,317,21
3,0,1,1,24.6,69,8.9981,251,22
3,0,1,1,23.78,73,7.0015,170,23
3,0,1,1,22.96,73,6.0032,87,0
3,0,1,1,22.96,73,6.0032,41,1
3,0,1,1,22.96,73,0.0,30,2
3,0,1,1,22.14,77,0.0,14,3
3,0,1,1,22.14,77,0.0,12,4
3,0,1,1,22.14,83,0.0,41,5
3,0,1,1,22.14,88,0.0,152,6
3,0,1,2,22.96,88,0.0,454,7
3,0,1,2,24.6,78,11.0014,766,8
3,0,1,2,25.42,78,11.0014,347,9
3,0,1,2,27.88,65,0.0,246,10
3,0,1,2,27.88,61,7.0015,280,11
3,0,1,2,28.7,54,12.998,409,12
3,0,1,2,28.7,54,12.998,408,13
3,0,1,2,29.52,45,11.0014,371,14
3,0,1,2,29.52,48,8.9981,367,15
3,0,1,2,29.52,51,0.0,563,16
3,0,1,1,29.52,51,12.998,894,17
3,0,1,1,29.52,45,15.0013,808,18
3,0,1,1,27.88,57,11.0014,579,19
3,0,1,1,27.06,61,7.0015,404,20
3,0,1,1,26.24,73,15.0013,312,21
3,0,1,1,25.42,83,12.998,229,22
3,0,1,1,25.42,78,6.0032,195,23
3,0,0,1,24.6,83,7.0015,207,0
3,0,0,1,24.6,73,0.0,109,1
3,0,0,1,23.78,78,7.0015,93,2
3,0,0,1,24.6,73,16.9979,37,3
3,0,0,2,24.6,69,23.9994,6,4
3,0,0,1,23.78,60,35.0008,16,5
3,0,0,1,22.14,49,27.9993,33,6
3,0,0,1,22.14,52,19.0012,73,7
3,0,0,1,22.96,49,27.9993,212,8
3,0,0,1,24.6,43,27.9993,342,9
3,0,0,1,25.42,41,26.0027,442,10
3,0,0,1,26.24,38,26.0027,627,11
3,0,0,1,27.06,36,23.9994,706,12
3,0,0,1,27.88,36,12.998,704,13
3,0,0,1,27.88,34,22.0028,715,14
3,0,0,2,27.88,34,19.0012,654,15
3,0,0,2,27.06,36,15.0013,783,16
3,0,0,2,27.06,36,16.9979,729,17
3,0,0,2,26.24,36,19.0012,614,18
3,0,0,1,25.42,41,11.0014,478,19
3,0,0,1,24.6,43,6.0032,330,20
3,0,0,1,22.96,52,7.0015,296,21
3,0,0,1,22.96,52,0.0,279,22
3,0,0,1,22.14,60,0.0,229,23
3,0,0,1,22.14,64,0.0,151,0
3,0,0,1,22.14,64,0.0,117,1
3,0,0,1,21.32,63,0.0,89,2
3,0,0,1,20.5,68,0.0,48,3
3,0,0,1,20.5,72,0.0,8,4
3,0,0,1,20.5,72,0.0,13,5
3,0,0,1,20.5,72,0.0,35,6
3,0,0,1,20.5,77,7.0015,71,7
3,0,0,1,22.14,64,11.0014,128,8
3,0,0,1,23.78,60,8.9981,296,9
3,0,0,1,25.42,50,7.0015,490,10
3,0,0,1,26.24,47,11.0014,559,11
3,0,0,1,27.06,44,11.0014,656,12
3,0,0,1,26.24,41,11.0014,694,13
3,0,0,1,27.06,39,8.9981,635,14
3,0,0,1,26.24,41,11.0014,557,15
3,0,0,1,26.24,44,11.0014,596,16
3,0,0,1,27.06,41,0.0,570,17
3,0,0,1,25.42,50,11.0014,481,18
3,0,0,1,25.42,50,8.9981,403,19
3,0,0,1,24.6,53,7.0015,324,20
3,0,0,1,24.6,56,7.0015,191,21
3,0,0,1,22.96,68,6.0032,127,22
3,0,0,1,22.14,68,7.0015,94,23
3,0,1,1,22.14,68,11.0014,45,0
3,0,1,1,21.32,72,6.0032,21,1
3,0,1,1,21.32,72,0.0,13,2
3,0,1,1,20.5,77,6.0032,7,3
3,0,1,1,20.5,77,0.0,11,4
3,0,1,1,19.68,82,6.0032,45,5
3,0,1,1,19.68,82,0.0,164,6
3,0,1,1,21.32,77,0.0,492,7
3,0,1,1,22.14,77,6.0032,683,8
3,0,1,1,23.78,68,8.9981,299,9
3,0,1,2,25.42,65,12.998,202,10
3,0,1,2,25.42,69,15.0013,252,11
3,0,1,2,25.42,69,12.998,295,12
3,0,1,1,26.24,65,16.9979,343,13
3,0,1,2,26.24,65,16.9979,332,14
3,0,1,2,26.24,65,16.9979,338,15
3,0,1,2,26.24,69,16.9979,453,16
3,0,1,2,26.24,65,15.0013,842,17
3,0,1,2,25.42,73,11.0014,774,18
3,0,1,2,25.42,73,7.0015,486,19
3,0,1,2,25.42,73,8.9981,340,20
3,0,1,3,25.42,83,15.0013,233,21
3,0,1,3,25.42,83,16.9979,129,22
3,0,1,3,24.6,94,16.9979,70,23
3,0,1,3,24.6,94,16.9979,13,0
3,0,1,3,24.6,94,12.998,5,1
3,0,1,3,24.6,94,12.998,4,2
3,0,1,2,25.42,94,19.0012,6,3
3,0,1,2,25.42,94,23.9994,7,4
3,0,1,2,26.24,89,22.0028,48,5
3,0,1,2,26.24,89,22.0028,167,6
3,0,1,2,26.24,89,30.0026,356,7
3,0,1,2,27.06,83,36.9974,672,8
3,0,1,2,27.06,83,39.0007,293,9
3,0,1,3,27.88,79,43.0006,160,10
3,0,1,2,27.88,79,43.0006,151,11
3,0,1,3,27.88,83,30.0026,88,12
3,0,1,2,28.7,74,39.0007,114,13
3,0,1,3,24.6,94,31.0009,143,14
3,0,1,3,24.6,88,16.9979,36,15
3,0,1,3,24.6,88,19.9995,141,16
3,0,1,3,24.6,88,12.998,338,17
3,0,1,2,24.6,88,11.0014,281,18
3,0,1,2,24.6,88,19.9995,324,19
3,0,1,2,24.6,88,12.998,290,20
3,0,1,2,24.6,88,12.998,207,21
3,0,1,3,23.78,83,31.0009,151,22
3,0,1,2,22.96,83,15.0013,78,23
3,0,1,2,22.96,68,19.0012,26,0
3,0,1,2,22.14,68,16.9979,12,1
3,0,1,2,22.14,64,22.0028,3,2
3,0,1,2,21.32,63,16.9979,5,3
3,0,1,2,21.32,68,23.9994,10,4
3,0,1,2,21.32,68,19.0012,56,5
3,0,1,1,21.32,63,16.9979,172,6
3,0,1,1,21.32,63,15.0013,545,7
3,0,1,1,21.32,59,15.0013,797,8
3,0,1,1,22.14,60,16.9979,362,9
3,0,1,1,22.96,52,12.998,192,10
3,0,1,1,24.6,43,16.9979,247,11
3,0,1,1,24.6,43,16.9979,313,12
3,0,1,1,24.6,40,16.9979,289,13
3,0,1,1,25.42,38,16.9979,286,14
3,0,1,1,25.42,35,0.0,311,15
3,0,1,1,25.42,35,0.0,466,16
3,0,1,1,24.6,38,15.0013,886,17
3,0,1,1,23.78,40,19.0012,892,18
3,0,1,1,22.96,43,15.0013,611,19
3,0,1,1,21.32,48,11.0014,409,20
3,0,1,1,20.5,59,11.0014,349,21
3,0,1,1,20.5,63,6.0032,229,22
3,0,1,1,19.68,67,6.0032,123,23
4,0,1,1,18.86,72,7.0015,45,0
4,0,1,1,18.04,77,6.0032,18,1
4,0,1,1,18.86,72,0.0,12,2
4,0,1,1,18.04,77,0.0,7,3
4,0,1,1,17.22,82,7.0015,10,4
4,0,1,1,18.04,77,0.0,36,5
4,0,1,1,18.04,77,7.0015,155,6
4,0,1,1,18.04,77,11.0014,483,7
4,0,1,2,18.86,77,7.0015,784,8
4,0,1,2,21.32,63,0.0,340,9
4,0,1,1,22.14,56,0.0,179,10
4,0,1,1,23.78,46,0.0,272,11
4,0,1,2,24.6,43,11.0014,323,12
4,0,1,2,24.6,43,11.0014,305,13
4,0,1,2,24.6,43,7.0015,244,14
4,0,1,2,25.42,43,8.9981,329,15
4,0,1,2,25.42,46,16.9979,459,16
4,0,1,3,22.96,60,16.9979,856,17
4,0,1,3,22.96,64,7.0015,613,18
4,0,1,2,22.14,68,7.0015,516,19
4,0,1,3,22.14,68,0.0,262,20
4,0,1,2,22.14,73,8.9981,218,21
4,0,1,3,22.14,77,6.0032,207,22
4,0,1,3,22.14,77,0.0,105,23
4,0,1,2,22.96,73,0.0,31,0
4,0,1,2,22.14,77,7.0015,11,1
4,0,1,2,22.14,77,7.0015,2,2
4,0,1,2,22.14,88,12.998,5,3
4,0,1,2,22.96,83,6.0032,10,4
4,0,1,2,22.96,83,8.9981,43,5
4,0,1,3,23.78,83,7.0015,179,6
4,0,1,3,23.78,83,7.0015,260,7
4,0,1,3,24.6,88,0.0,134,8
4,0,1,3,23.78,88,8.9981,86,9
4,0,1,3,23.78,88,8.9981,45,10
4,0,1,3,23.78,94,8.9981,99,11
4,0,1,2,24.6,88,12.998,104,12
4,0,1,2,24.6,88,8.9981,154,13
4,0,1,3,24.6,88,8.9981,163,14
4,0,1,3,25.42,83,8.9981,209,15
4,0,1,3,25.42,88,8.9981,374,16
4,0,1,3,25.42,88,7.0015,715,17
4,0,1,3,25.42,94,6.0032,687,18
4,0,1,3,25.42,94,0.0,395,19
4,0,1,3,25.42,94,8.9981,306,20
4,0,1,3,25.42,94,7.0015,289,21
4,0,1,2,25.42,94,7.0015,240,22
4,0,1,2,25.42,94,0.0,98,23
4,0,1,3,25.42,94,0.0,52,0
4,0,1,2,25.42,94,0.0,19,1
4,0,1,2,25.42,94,0.0,9,2
4,0,1,2,24.6,94,0.0,7,3
4,0,1,2,24.6,100,0.0,11,4
4,0,1,2,25.42,94,7.0015,34,5
4,0,1,2,24.6,94,8.9981,177,6
4,0,1,2,24.6,94,12.998,515,7
4,0,1,2,25.42,88,7.0015,809,8
4,0,1,2,25.42,83,12.998,362,9
4,0,1,1,27.06,78,11.0014,175,10
4,0,1,1,27.06,78,11.0014,230,11
4,0,1,2,28.7,70,7.0015,358,12
4,0,1,2,28.7,74,7.0015,279,13
4,0,1,2,29.52,70,11.0014,251,14
4,0,1,2,29.52,62,11.0014,319,15
4,0,1,2,29.52,58,0.0,478,16
4,0,1,1,28.7,65,0.0,917,17
4,0,1,1,28.7,65,0.0,810,18
4,0,1,1,28.7,65,0.0,593,19
4,0,1,1,28.7,65,0.0,497,20
4,0,1,2,27.06,74,0.0,209,21
4,0,1,1,27.06,74,0.0,241,22
4,0,1,2,27.06,78,0.0,220,23
4,0,1,3,26.24,89,0.0,76,0
4,0,1,2,25.42,94,0.0,25,1
4,0,1,1,26.24,89,0.0,13,2
4,0,1,2,25.42,88,0.0,11,3
4,0,1,2,26.24,89,0.0,10,4
4,0,1,3,26.24,89,7.0015,39,5
4,0,1,3,25.42,94,6.0032,133,6
4,0,1,2,26.24,89,6.0032,391,7
4,0,1,1,26.24,89,0.0,738,8
4,0,1,2,26.24,89,12.998,359,9
4,0,1,2,27.06,83,8.9981,177,10
4,0,1,2,28.7,70,7.0015,214,11
4,0,1,2,29.52,54,12.998,288,12
4,0,1,2,29.52,58,22.0028,294,13
4,0,1,1,28.7,61,16.9979,267,14
4,0,1,1,29.52,54,19.0012,325,15
4,0,1,1,28.7,54,19.0012,497,16
4,0,1,1,28.7,51,15.0013,901,17
4,0,1,1,27.06,57,7.0015,887,18
4,0,1,1,27.06,57,7.0015,534,19
4,0,1,1,26.24,65,7.0015,441,20
4,0,1,1,25.42,69,0.0,321,21
4,0,1,1,26.24,47,8.9981,232,22
4,0,1,1,24.6,56,6.0032,155,23
4,0,1,1,22.96,73,0.0,102,0
4,0,1,1,22.14,68,7.0015,46,1
4,0,1,1,22.14,73,6.0032,11,2
4,0,1,1,22.14,73,0.0,16,3
4,0,1,1,22.14,77,0.0,11,4
4,0,1,1,21.32,77,0.0,41,5
4,0,1,1,21.32,83,0.0,137,6
4,0,1,1,21.32,83,7.0015,428,7
4,0,1,1,23.78,64,0.0,785,8
4,0,1,1,24.6,60,6.0032,384,9
4,0,1,1,27.06,54,0.0,260,10
4,0,1,1,28.7,48,12.998,304,11
4,0,1,1,29.52,42,11.0014,468,12
4,0,1,1,28.7,48,0.0,424,13
4,0,1,1,30.34,37,15.0013,400,14
4,0,1,1,29.52,39,16.9979,470,15
4,0,1,1,29.52,37,0.0,634,16
4,0,1,1,28.7,42,11.0014,900,17
4,0,1,1,26.24,57,8.9981,761,18
4,0,1,1,25.42,73,11.0014,500,19
4,0,1,1,24.6,78,8.9981,372,20
4,0,1,1,24.6,69,15.0013,267,21
4,0,1,1,24.6,73,19.0012,264,22
4,0,1,1,23.78,78,15.0013,171,23
4,0,0,1,22.96,83,11.0014,191,0
4,0,0,1,22.96,83,16.9979,141,1
4,0,0,1,22.96,78,12.998,75,2
4,0,0,1,22.14,77,15.0013,56,3
4,0,0,1,22.14,83,16.9979,11,4
4,0,0,1,22.14,83,12.998,10,5
4,0,0,1,22.14,88,16.9979,30,6
4,0,0,1,22.14,83,19.9995,84,7
4,0,0,1,22.96,83,12.998,206,8
4,0,0,1,24.6,73,12.998,395,9
4,0,0,1,25.42,69,19.0012,539,10
4,0,0,1,26.24,65,16.9979,647,11
4,0,0,1,28.7,54,7.0015,743,12
4,0,0,2,26.24,57,35.0008,710,13
4,0,0,2,24.6,56,27.9993,576,14
4,0,0,1,24.6,46,27.9993,620,15
4,0,0,1,24.6,43,35.0008,659,16
4,0,0,1,22.14,49,26.0027,610,17
4,0,0,1,21.32,48,27.9993,495,18
4,0,0,1,19.68,55,15.0013,341,19
4,0,0,1,19.68,55,16.9979,247,20
4,0,0,1,18.86,59,8.9981,215,21
4,0,0,1,18.04,62,8.9981,185,22
4,0,0,1,18.04,62,8.9981,179,23
4,0,0,1,18.04,62,11.0014,127,0
4,0,0,1,18.04,54,15.0013,109,1
4,0,0,1,17.22,62,8.9981,74,2
4,0,0,2,18.04,62,8.9981,22,3
4,0,0,2,18.04,54,16.9979,11,4
4,0,0,2,18.04,54,8.9981,10,5
4,0,0,2,18.04,54,12.998,23,6
4,0,0,3,17.22,58,11.0014,35,7
4,0,0,3,17.22,67,8.9981,62,8
4,0,0,3,16.4,71,8.9981,86,9
4,0,0,2,17.22,67,12.998,185,10
4,0,0,2,17.22,71,7.0015,336,11
4,0,0,2,17.22,71,0.0,392,12
4,0,0,2,18.04,72,6.0032,320,13
4,0,0,2,18.04,67,0.0,314,14
4,0,0,3,17.22,77,8.9981,306,15
4,0,0,3,16.4,82,11.0014,333,16
4,0,0,3,16.4,82,15.0013,157,17
4,0,0,3,16.4,82,12.998,106,18
4,0,0,2,16.4,82,7.0015,114,19
4,0,0,1,16.4,82,8.9981,116,20
4,0,0,1,15.58,87,7.0015,113,21
4,0,0,1,15.58,87,8.9981,79,22
4,0,0,1,14.76,93,8.9981,80,23
4,1,0,1,15.58,76,19.0012,51,0
4,1,0,1,13.94,87,11.0014,37,1
4,1,0,1,13.94,81,12.998,15,2
4,1,0,1,13.94,81,7.0015,10,3
4,1,0,1,13.12,87,8.9981,7,4
4,1,0,1,13.94,76,15.0013,19,5
4,1,0,1,13.94,76,7.0015,59,6
4,1,0,2,13.94,76,11.0014,154,7
4,1,0,2,14.76,71,15.0013,397,8
4,1,0,2,15.58,66,11.0014,332,9
4,1,0,2,15.58,68,8.9981,298,10
4,1,0,2,16.4,62,6.0032,308,11
4,1,0,2,17.22,63,11.0014,341,12
4,1,0,2,17.22,62,12.998,405,13
4,1,0,2,17.22,58,7.0015,420,14
4,1,0,3,17.22,58,12.998,370,15
4,1,0,3,17.22,58,12.998,377,16
4,1,0,2,17.22,66,16.9979,497,17
4,1,0,2,17.22,66,19.0012,456,18
4,1,0,2,16.4,71,16.9979,371,19
4,1,0,3,16.4,71,15.0013,227,20
4,1,0,2,16.4,76,15.0013,151,21
4,1,0,3,16.4,76,16.9979,107,22
4,1,0,2,16.4,71,15.0013,69,23
4,0,1,2,15.58,82,15.0013,31,0
4,0,1,3,14.76,87,15.0013,13,1
4,0,1,3,14.76,87,16.9979,7,2
4,0,1,3,14.76,87,19.0012,3,3
4,0,1,3,14.76,87,11.0014,7,4
4,0,1,2,15.58,82,12.998,19,5
4,0,1,2,15.58,82,16.9979,143,6
4,0,1,1,15.58,83,16.9979,362,7
4,0,1,2,17.22,80,12.998,713,8
4,0,1,2,17.22,77,15.0013,382,9
4,0,1,2,18.04,75,15.0013,164,10
4,0,1,2,19.68,69,12.998,193,11
4,0,1,2,19.68,69,12.998,260,12
4,0,1,2,20.5,67,8.9981,238,13
4,0,1,2,22.14,64,12.998,244,14
4,0,1,2,21.32,63,11.0014,254,15
4,0,1,2,20.5,72,11.0014,424,16
4,0,1,2,21.32,68,11.0014,806,17
4,0,1,2,20.5,72,15.0013,784,18
4,0,1,2,20.5,72,11.0014,514,19
4,0,1,2,20.5,72,11.0014,360,20
4,0,1,2,19.68,77,8.9981,225,21
4,0,1,2,19.68,77,6.0032,162,22
4,0,1,2,19.68,77,6.0032,84,23
4,0,1,2,18.86,88,6.0032,33,0
4,0,1,2,18.86,88,0.0,8,1
4,0,1,2,18.86,88,0.0,8,2
4,0,1,2,18.86,88,0.0,6,3
4,0,1,2,18.86,88,7.0015,6,4
4,0,1,2,18.86,88,6.0032,40,5
4,0,1,2,18.86,88,6.0032,175,6
4,0,1,1,18.86,82,7.0015,507,7
4,0,1,1,20.5,77,11.0014,839,8
4,0,1,1,22.14,60,19.0012,366,9
4,0,1,1,22.96,52,19.9995,217,10
4,0,1,1,22.14,52,12.998,291,11
4,0,1,1,22.14,56,15.0013,390,12
4,0,1,1,22.96,49,0.0,297,13
4,0,1,1,24.6,40,11.0014,271,14
4,0,1,1,24.6,40,11.0014,319,15
4,0,1,1,24.6,40,15.0013,566,16
4,0,1,1,23.78,43,15.0013,948,17
4,0,1,2,22.96,49,11.0014,844,18
4,0,1,2,22.96,46,39.0007,566,19
4,0,1,1,21.32,48,32.9975,392,20
4,0,1,1,20.5,51,23.9994,269,21
4,0,1,1,18.86,55,19.9995,197,22
4,0,1,1,18.04,58,12.998,136,23
4,0,1,1,18.04,51,8.9981,42,0
4,0,1,1,18.04,47,12.998,11,1
4,0,1,1,17.22,50,8.9981,11,2
4,0,1,1,17.22,47,19.9995,3,3
4,0,1,1,16.4,50,16.9979,10,4
4,0,1,1,14.76,50,11.0014,42,5
4,0,1,1,14.76,50,11.0014,159,6
4,0,1,1,14.76,50,16.9979,478,7
4,0,1,1,15.58,46,26.0027,798,8
4,0,1,1,16.4,43,26.0027,355,9
4,0,1,1,18.04,41,23.9994,204,10
4,0,1,1,18.86,36,0.0,251,11
4,0,1,1,18.86,36,0.0,326,12
4,0,1,1,20.5,31,7.0015,291,13
4,0,1,1,21.32,32,6.0032,348,14
4,0,1,1,21.32,34,11.0014,460,15
4,0,1,1,20.5,36,8.9981,481,16
4,0,1,1,20.5,39,19.0012,827,17
4,0,1,1,18.86,44,11.0014,692,18
4,0,1,1,18.04,51,8.9981,743,19
4,0,1,1,17.22,62,11.0014,415,20
4,0,1,1,17.22,62,8.9981,260,21
4,0,1,1,16.4,66,11.0014,177,22
4,0,1,1,17.22,58,6.0032,186,23
4,0,1,1,16.4,66,7.0015,68,0
4,0,1,1,16.4,66,6.0032,37,1
4,0,1,1,16.4,66,6.0032,16,2
4,0,1,1,14.76,76,6.0032,6,3
4,0,1,1,14.76,76,7.0015,8,4
4,0,1,1,14.76,81,6.0032,35,5
4,0,1,1,13.94,81,6.0032,143,6
4,0,1,1,14.76,81,6.0032,392,7
4,0,1,1,17.22,71,6.0032,745,8
4,0,1,1,20.5,39,19.9995,400,9
4,0,1,1,21.32,36,19.9995,275,10
4,0,1,1,22.14,37,23.9994,313,11
4,0,1,1,22.14,39,31.0009,387,12
4,0,1,1,22.96,37,26.0027,381,13
4,0,1,1,22.96,37,31.0009,371,14
4,0,1,1,21.32,42,30.0026,455,15
4,0,1,1,18.86,41,23.9994,520,16
4,0,1,1,18.86,38,26.0027,837,17
4,0,1,1,18.04,38,19.9995,642,18
4,0,1,1,17.22,41,15.0013,493,19
4,0,1,1,17.22,47,8.9981,308,20
4,0,1,1,16.4,54,12.998,190,21
4,0,1,1,16.4,47,19.9995,160,22
4,0,1,1,14.76,57,12.998,100,23
4,0,0,1,14.76,57,6.0032,249,0
4,0,0,1,13.94,53,8.9981,146,1
4,0,0,1,13.94,53,12.998,67,2
4,0,0,1,13.12,66,15.0013,15,3
4,0,0,1,12.3,65,11.0014,11,4
4,0,0,1,12.3,61,12.998,11,5
4,0,0,1,12.3,61,12.998,28,6
4,0,0,1,12.3,61,11.0014,70,7
4,0,0,1,13.94,53,7.0015,174,8
4,0,0,1,14.76,50,6.0032,266,9
