season,holiday,workingday,weather,temp,humidity,windspeed,count,days,hours
3,0,0,1,29.52,79,6.0032,157,5,22
3,0,0,2,29.52,79,11.0014,87,5,23
3,0,1,2,29.52,79,0.0,33,6,0
3,0,1,1,29.52,79,6.0032,11,6,1
3,0,1,2,29.52,79,8.9981,5,6,2
3,0,1,3,29.52,79,6.0032,5,6,3
3,0,1,2,29.52,74,8.9981,11,6,4
3,0,1,1,28.7,79,12.998,25,6,5
3,0,1,2,28.7,79,15.0013,141,6,6
3,0,1,3,29.52,70,12.998,407,6,7
3,0,1,2,28.7,79,0.0,605,6,8
3,0,1,3,28.7,79,11.0014,276,6,9
3,0,1,1,30.34,70,15.0013,213,6,10
3,0,1,1,31.16,66,8.9981,260,6,11
3,0,1,2,31.98,55,6.0032,285,6,12
3,0,1,1,32.8,49,15.0013,289,6,13
3,0,1,1,33.62,46,0.0,287,6,14
3,0,1,1,33.62,46,8.9981,274,6,15
3,0,1,1,34.44,41,7.0015,451,6,16
3,0,1,1,33.62,41,0.0,858,6,17
3,0,1,1,33.62,41,8.9981,843,6,18
3,0,1,1,31.98,59,12.998,640,6,19
3,0,1,1,31.16,66,11.0014,457,6,20
3,0,1,1,30.34,70,12.998,317,6,21
3,0,1,1,30.34,70,6.0032,207,6,22
3,0,1,1,29.52,74,12.998,113,6,23
3,0,1,1,28.7,84,12.998,47,7,0
3,0,1,1,28.7,84,8.9981,18,7,1
3,0,1,1,28.7,84,8.9981,13,7,2
3,0,1,1,28.7,84,0.0,6,7,3
3,0,1,1,27.88,83,8.9981,9,7,4
3,0,1,1,28.7,79,7.0015,36,7,5
3,0,1,2,28.7,79,12.998,179,7,6
3,0,1,2,28.7,74,8.9981,502,7,7
3,0,1,2,28.7,70,11.0014,705,7,8
3,0,1,2,28.7,74,8.9981,327,7,9
3,0,1,2,30.34,70,8.9981,250,7,10
3,0,1,2,31.16,66,6.0032,214,7,11
3,0,1,2,32.8,55,8.9981,283,7,12
3,0,1,2,32.8,52,12.998,253,7,13
3,0,1,2,33.62,46,0.0,261,7,14
3,0,1,1,32.8,52,0.0,306,7,15
3,0,1,3,31.16,66,19.0012,445,7,16
3,0,1,2,31.98,62,8.9981,868,7,17
3,0,1,2,31.16,62,11.0014,814,7,18
3,0,1,2,31.16,66,7.0015,610,7,19
3,0,1,2,30.34,70,8.9981,448,7,20
3,0,1,2,29.52,74,0.0,317,7,21
3,0,1,1,29.52,74,7.0015,224,7,22
3,0,1,1,29.52,79,0.0,138,7,23
3,0,1,1,28.7,84,0.0,58,8,0
3,0,1,1,29.52,79,0.0,23,8,1
3,0,1,1,28.7,84,0.0,6,8,2
3,0,1,1,28.7,84,0.0,7,8,3
3,0,1,1,28.7,84,0.0,7,8,4
3,0,1,2,27.88,89,11.0014,43,8,5
3,0,1,2,28.7,84,11.0014,173,8,6
3,0,1,2,28.7,84,11.0014,482,8,7
3,0,1,2,30.34,72,6.0032,737,8,8
3,0,1,2,31.16,66,0.0,341,8,9
3,0,1,2,32.8,52,8.9981,214,8,10
3,0,1,2,32.8,52,0.0,239,8,11
3,0,1,2,32.8,52,0.0,280,8,12
3,0,1,2,32.8,52,0.0,313,8,13
3,0,1,2,32.8,52,16.9979,236,8,14
3,0,1,2,34.44,44,12.998,278,8,15
3,0,1,2,32.8,49,19.0012,441,8,16
3,0,1,2,32.8,55,19.0012,858,8,17
3,0,1,2,31.98,55,11.0014,862,8,18
3,0,1,1,31.16,66,15.0013,686,8,19
3,0,1,1,30.34,66,12.998,500,8,20
3,0,1,1,30.34,66,7.0015,381,8,21
3,0,1,1,29.52,74,7.0015,233,8,22
3,0,1,1,29.52,70,8.9981,136,8,23
3,0,1,1,29.52,74,12.998,67,9,0
3,0,1,1,28.7,79,8.9981,28,9,1
3,0,1,1,28.7,84,6.0032,14,9,2
3,0,1,1,27.88,83,6.0032,6,9,3
3,0,1,2,27.88,89,8.9981,10,9,4
3,0,1,2,27.06,94,0.0,41,9,5
3,0,1,1,27.06,83,11.0014,167,9,6
3,0,1,2,28.7,84,11.0014,475,9,7
3,0,1,1,29.52,74,7.0015,698,9,8
3,0,1,1,31.16,66,11.0014,353,9,9
3,0,1,1,32.8,55,15.0013,205,9,10
3,0,1,1,34.44,44,0.0,260,9,11
3,0,1,1,34.44,44,7.0015,277,9,12
3,0,1,1,35.26,41,7.0015,281,9,13
3,0,1,1,36.08,32,15.0013,247,9,14
3,0,1,1,36.08,32,15.0013,267,9,15
3,0,1,1,35.26,39,16.9979,417,9,16
3,0,1,1,35.26,36,16.9979,810,9,17
3,0,1,2,33.62,46,16.9979,811,9,18
3,0,1,1,32.8,55,12.998,623,9,19
3,0,1,1,28.7,54,19.0012,478,9,20
3,0,1,2,28.7,58,11.0014,336,9,21
3,0,1,2,27.06,69,15.0013,259,9,22
3,0,1,1,27.06,74,0.0,156,9,23
3,0,1,1,28.7,65,6.0032,85,10,0
3,0,1,1,28.7,65,7.0015,41,10,1
3,0,1,1,28.7,74,11.0014,20,10,2
3,0,1,2,29.52,79,12.998,9,10,3
3,0,1,3,28.7,84,19.0012,7,10,4
3,0,1,3,28.7,84,19.0012,33,10,5
3,0,1,3,26.24,89,19.9995,44,10,6
3,0,1,3,26.24,89,7.0015,133,10,7
3,0,1,3,25.42,91,11.0014,119,10,8
3,0,1,2,26.24,89,0.0,220,10,9
3,0,1,1,27.06,89,7.0015,193,10,10
3,0,1,3,27.88,79,8.9981,251,10,11
3,0,1,2,30.34,66,23.9994,315,10,12
3,0,1,2,31.16,58,23.9994,290,10,13
3,0,1,1,31.16,58,23.9994,307,10,14
3,0,1,1,32.8,52,30.0026,324,10,15
3,0,1,1,31.98,55,19.9995,467,10,16
3,0,1,1,32.8,52,19.0012,730,10,17
3,0,1,1,31.16,62,19.9995,640,10,18
3,0,1,1,31.16,62,19.0012,492,10,19
3,0,1,1,30.34,66,19.9995,370,10,20
3,0,1,1,30.34,66,16.9979,286,10,21
3,0,1,1,29.52,74,19.0012,218,10,22
3,0,1,1,29.52,70,19.0012,192,10,23
3,0,0,1,28.7,70,19.0012,180,11,0
3,0,0,1,27.06,74,15.0013,116,11,1
3,0,0,3,26.24,78,12.998,85,11,2
3,0,0,3,25.42,83,11.0014,21,11,3
3,0,0,1,25.42,83,7.0015,10,11,4
3,0,0,1,25.42,88,7.0015,11,11,5
3,0,0,2,25.42,88,7.0015,23,11,6
3,0,0,1,26.24,83,6.0032,62,11,7
3,0,0,1,27.06,83,7.0015,162,11,8
3,0,0,1,27.88,79,12.998,271,11,9
3,0,0,1,29.52,62,6.0032,407,11,10
3,0,0,1,30.34,66,11.0014,499,11,11
3,0,0,1,31.16,58,15.0013,546,11,12
3,0,0,1,32.8,49,23.9994,569,11,13
3,0,0,1,32.8,49,19.9995,538,11,14
3,0,0,1,32.8,46,19.0012,562,11,15
3,0,0,1,32.8,46,19.9995,531,11,16
3,0,0,3,30.34,66,23.9994,512,11,17
3,0,0,2,28.7,74,19.9995,300,11,18
3,0,0,2,27.06,89,7.0015,275,11,19
3,0,0,3,27.06,89,27.9993,160,11,20
3,0,0,2,27.06,89,11.0014,128,11,21
3,0,0,2,27.06,89,11.0014,168,11,22
3,0,0,3,27.06,78,11.0014,163,11,23
3,0,0,2,26.24,73,8.9981,120,12,0
3,0,0,1,25.42,78,8.9981,113,12,1
3,0,0,1,26.24,69,8.9981,86,12,2
3,0,0,1,25.42,73,6.0032,48,12,3
3,0,0,1,26.24,69,6.0032,10,12,4
3,0,0,1,26.24,61,12.998,10,12,5
3,0,0,1,26.24,65,11.0014,16,12,6
3,0,0,1,26.24,65,8.9981,39,12,7
3,0,0,1,27.06,54,15.0013,119,12,8
3,0,0,1,28.7,48,15.0013,217,12,9
3,0,0,1,28.7,51,11.0014,328,12,10
3,0,0,1,30.34,42,11.0014,449,12,11
3,0,0,1,30.34,42,12.998,505,12,12
3,0,0,1,31.98,40,0.0,543,12,13
3,0,0,1,31.16,40,12.998,579,12,14
3,0,0,1,31.16,40,8.9981,577,12,15
3,0,0,1,31.16,40,7.0015,513,12,16
3,0,0,1,32.8,33,0.0,505,12,17
3,0,0,1,31.98,35,7.0015,491,12,18
3,0,0,1,30.34,40,8.9981,465,12,19
3,0,0,1,29.52,45,0.0,300,12,20
3,0,0,1,29.52,51,6.0032,220,12,21
3,0,0,1,28.7,58,8.9981,181,12,22
3,0,0,1,27.88,61,0.0,110,12,23
3,0,1,1,27.06,65,7.0015,47,13,0
3,0,1,1,27.06,65,6.0032,14,13,1
3,0,1,1,26.24,69,7.0015,9,13,2
3,0,1,1,26.24,69,0.0,6,13,3
3,0,1,1,26.24,69,7.0015,11,13,4
3,0,1,1,26.24,69,7.0015,36,13,5
3,0,1,1,25.42,73,6.0032,159,13,6
3,0,1,1,27.06,65,8.9981,436,13,7
3,0,1,2,29.52,51,6.0032,673,13,8
3,0,1,2,30.34,45,0.0,305,13,9
3,0,1,2,31.16,40,0.0,199,13,10
3,0,1,1,31.16,40,6.0032,245,13,11
3,0,1,1,31.98,40,12.998,276,13,12
3,0,1,1,31.98,40,11.0014,254,13,13
3,0,1,1,32.8,33,7.0015,248,13,14
3,0,1,1,33.62,34,15.0013,274,13,15
3,0,1,1,32.8,36,6.0032,464,13,16
3,0,1,1,32.8,36,11.0014,818,13,17
3,0,1,1,31.16,52,19.0012,812,13,18
3,0,1,1,30.34,58,11.0014,555,13,19
3,0,1,1,30.34,62,15.0013,432,13,20
3,0,1,1,29.52,66,12.998,290,13,21
3,0,1,1,29.52,62,22.0028,192,13,22
3,0,1,1,28.7,70,15.0013,128,13,23
3,0,1,1,28.7,74,15.0013,60,14,0
3,0,1,1,27.88,79,16.9979,27,14,1
3,0,1,2,27.88,83,12.998,11,14,2
3,0,1,2,27.88,83,12.998,3,14,3
3,0,1,2,27.88,83,12.998,5,14,4
3,0,1,2,27.88,89,12.998,36,14,5
3,0,1,3,26.24,83,12.998,64,14,6
3,0,1,2,27.06,83,6.0032,179,14,7
3,0,1,2,27.06,89,6.0032,618,14,8
3,0,1,2,28.7,74,0.0,402,14,9
3,0,1,1,28.7,79,7.0015,208,14,10
3,0,1,1,30.34,62,0.0,196,14,11
3,0,1,1,31.98,49,8.9981,300,14,12
3,0,1,1,32.8,46,6.0032,286,14,13
3,0,1,1,33.62,41,15.0013,255,14,14
3,0,1,1,33.62,46,15.0013,283,14,15
3,0,1,1,33.62,43,15.0013,458,14,16
3,0,1,3,31.16,66,16.9979,812,14,17
3,0,1,1,31.16,62,19.0012,854,14,18
3,0,1,1,31.16,66,12.998,627,14,19
3,0,1,1,30.34,74,15.0013,436,14,20
3,0,1,1,30.34,62,15.0013,308,14,21
3,0,1,1,29.52,66,6.0032,189,14,22
3,0,1,1,29.52,66,11.0014,167,14,23
3,0,1,1,28.7,61,12.998,60,15,0
3,0,1,1,28.7,61,0.0,37,15,1
3,0,1,1,27.88,65,0.0,8,15,2
3,0,1,1,27.06,74,7.0015,11,15,3
3,0,1,1,26.24,83,7.0015,4,15,4
3,0,1,1,26.24,78,7.0015,39,15,5
3,0,1,1,26.24,78,7.0015,172,15,6
3,0,1,2,27.06,69,12.998,492,15,7
3,0,1,2,28.7,65,19.0012,682,15,8
3,0,1,2,29.52,62,12.998,367,15,9
3,0,1,2,29.52,62,12.998,233,15,10
3,0,1,2,30.34,58,12.998,235,15,11
3,0,1,1,30.34,55,15.0013,307,15,12
3,0,1,2,31.98,49,12.998,294,15,13
3,0,1,2,31.16,52,19.9995,255,15,14
3,0,1,1,31.16,52,16.9979,266,15,15
3,0,1,1,31.16,48,12.998,431,15,16
3,0,1,1,30.34,55,19.0012,851,15,17
3,0,1,1,30.34,51,15.0013,848,15,18
3,0,1,1,28.7,61,8.9981,649,15,19
3,0,1,1,28.7,61,8.9981,427,15,20
3,0,1,1,28.7,61,12.998,315,15,21
3,0,1,1,28.7,61,11.0014,226,15,22
3,0,1,1,27.88,65,7.0015,138,15,23
3,0,1,1,27.06,69,0.0,76,16,0
3,0,1,1,26.24,73,0.0,21,16,1
3,0,1,1,26.24,69,12.998,15,16,2
3,0,1,1,25.42,73,16.9979,4,16,3
3,0,1,1,25.42,73,15.0013,5,16,4
3,0,1,1,24.6,78,11.0014,37,16,5
3,0,1,1,24.6,78,11.0014,165,16,6
3,0,1,1,26.24,69,15.0013,464,16,7
3,0,1,1,27.88,61,12.998,682,16,8
3,0,1,1,29.52,54,7.0015,337,16,9
3,0,1,1,30.34,48,8.9981,199,16,10
3,0,1,1,31.16,37,6.0032,274,16,11
3,0,1,1,32.8,33,7.0015,343,16,12
3,0,1,1,32.8,31,15.0013,300,16,13
3,0,1,1,33.62,32,0.0,248,16,14
3,0,1,1,32.8,33,16.9979,260,16,15
3,0,1,1,33.62,32,15.0013,419,16,16
3,0,1,1,33.62,34,12.998,897,16,17
3,0,1,1,32.8,36,0.0,832,16,18
3,0,1,1,31.16,40,7.0015,677,16,19
3,0,1,1,31.16,40,6.0032,514,16,20
3,0,1,1,30.34,48,12.998,356,16,21
3,0,1,1,29.52,51,11.0014,254,16,22
3,0,1,1,28.7,54,7.0015,226,16,23
3,0,1,1,27.88,57,11.0014,88,17,0
3,0,1,1,27.06,65,7.0015,54,17,1
3,0,1,1,27.06,61,8.9981,19,17,2
3,0,1,1,26.24,65,7.0015,6,17,3
3,0,1,1,26.24,73,11.0014,9,17,4
3,0,1,1,26.24,73,7.0015,36,17,5
3,0,1,1,25.42,78,8.9981,157,17,6
3,0,1,1,26.24,73,7.0015,379,17,7
3,0,1,1,27.88,65,8.9981,668,17,8
3,0,1,1,28.7,58,7.0015,378,17,9
3,0,1,1,30.34,55,11.0014,231,17,10
3,0,1,1,31.16,52,19.0012,303,17,11
3,0,1,1,33.62,41,15.0013,365,17,12
3,0,1,1,34.44,36,26.0027,357,17,13
3,0,1,1,35.26,34,27.9993,328,17,14
3,0,1,1,35.26,30,31.0009,383,17,15
3,0,1,2,34.44,32,30.0026,488,17,16
3,0,1,1,33.62,36,22.0028,791,17,17
3,0,1,2,33.62,38,16.9979,669,17,18
3,0,1,2,30.34,55,26.0027,491,17,19
3,0,1,2,29.52,58,15.0013,359,17,20
3,0,1,2,27.88,69,19.9995,255,17,21
3,0,1,3,27.06,83,12.998,213,17,22
3,0,1,3,26.24,83,15.0013,121,17,23
3,0,0,2,26.24,83,15.0013,105,18,0
3,0,0,3,25.42,94,11.0014,92,18,1
3,0,0,3,25.42,88,11.0014,43,18,2
3,0,0,1,25.42,88,12.998,30,18,3
3,0,0,1,25.42,73,15.0013,13,18,4
3,0,0,1,24.6,78,16.9979,9,18,5
3,0,0,1,24.6,83,15.0013,27,18,6
3,0,0,1,24.6,83,15.0013,64,18,7
3,0,0,1,26.24,69,16.9979,189,18,8
3,0,0,1,27.06,65,19.0012,292,18,9
3,0,0,1,28.7,54,11.0014,480,18,10
3,0,0,1,29.52,51,0.0,536,18,11
3,0,0,1,31.16,37,12.998,654,18,12
3,0,0,1,30.34,40,12.998,644,18,13
3,0,0,1,31.16,37,19.0012,598,18,14
3,0,0,1,31.16,37,15.0013,596,18,15
3,0,0,1,31.16,37,16.9979,641,18,16
3,0,0,1,31.16,37,15.0013,635,18,17
3,0,0,1,30.34,37,11.0014,554,18,18
3,0,0,1,28.7,45,11.0014,488,18,19
3,0,0,1,28.7,45,7.0015,341,18,20
3,0,0,1,27.06,61,0.0,338,18,21
3,0,0,1,27.06,61,0.0,261,18,22
3,0,0,1,26.24,65,6.0032,235,18,23
3,0,0,1,27.06,57,6.0032,187,19,0
3,0,0,1,26.24,65,0.0,131,19,1
3,0,0,2,25.42,69,6.0032,119,19,2
3,0,0,2,25.42,61,11.0014,55,19,3
3,0,0,2,25.42,65,11.0014,26,19,4
3,0,0,2,24.6,73,8.9981,11,19,5
3,0,0,2,25.42,69,7.0015,20,19,6
3,0,0,2,25.42,69,8.9981,41,19,7
3,0,0,2,26.24,69,7.0015,124,19,8
3,0,0,2,27.06,74,0.0,270,19,9
3,0,0,2,27.88,69,0.0,425,19,10
3,0,0,3,26.24,78,11.0014,272,19,11
3,0,0,3,26.24,73,0.0,298,19,12
3,0,0,3,26.24,83,8.9981,162,19,13
3,0,0,3,26.24,73,0.0,149,19,14
3,0,0,2,26.24,65,0.0,276,19,15
3,0,0,2,27.06,65,0.0,356,19,16
3,0,0,2,26.24,78,7.0015,343,19,17
3,0,0,2,26.24,78,7.0015,377,19,18
3,0,0,2,26.24,73,8.9981,341,19,19
3,0,0,2,26.24,73,12.998,274,19,20
3,0,0,3,25.42,78,6.0032,190,19,21
3,0,0,2,25.42,78,11.0014,56,19,22
3,0,0,2,25.42,73,0.0,46,19,23
3,0,0,1,30.34,62,7.0015,168,1,0
3,0,0,1,29.52,74,8.9981,79,1,1
3,0,0,1,28.7,70,11.0014,69,1,2
3,0,0,1,28.7,70,7.0015,35,1,3
3,0,0,1,28.7,70,0.0,12,1,4
3,0,0,1,27.88,79,0.0,22,1,5
3,0,0,1,27.88,79,0.0,36,1,6
3,0,0,2,30.34,58,8.9981,66,1,7
3,0,0,2,31.16,58,16.9979,162,1,8
3,0,0,2,31.16,58,12.998,237,1,9
3,0,0,2,31.98,55,12.998,417,1,10
3,0,0,2,32.8,55,15.0013,492,1,11
3,0,0,2,32.8,55,11.0014,471,1,12
3,0,0,2,33.62,52,6.0032,504,1,13
3,0,0,2,35.26,44,11.0014,514,1,14
3,0,0,2,35.26,44,19.0012,563,1,15
3,0,0,2,34.44,49,11.0014,462,1,16
3,0,0,2,33.62,52,0.0,463,1,17
3,0,0,2,33.62,52,0.0,442,1,18
3,0,0,3,31.98,62,0.0,392,1,19
3,0,0,3,31.16,67,16.9979,207,1,20
3,0,0,3,26.24,89,0.0,104,1,21
3,0,0,2,27.06,89,0.0,78,1,22
3,0,0,1,27.06,89,6.0032,145,1,23
3,0,0,2,27.06,89,6.0032,99,2,0
3,0,0,1,27.06,89,0.0,73,2,1
3,0,0,1,27.06,89,0.0,84,2,2
3,0,0,1,27.06,89,6.0032,42,2,3
3,0,0,1,27.06,89,0.0,22,2,4
3,0,0,1,27.06,89,0.0,12,2,5
3,0,0,2,27.06,89,0.0,15,2,6
3,0,0,1,27.06,94,6.0032,42,2,7
3,0,0,1,27.88,89,6.0032,129,2,8
3,0,0,2,28.7,84,0.0,232,2,9
3,0,0,2,29.52,79,0.0,388,2,10
3,0,0,2,30.34,70,0.0,489,2,11
3,0,0,3,30.34,70,0.0,545,2,12
3,0,0,3,29.52,74,6.0032,493,2,13
3,0,0,3,29.52,79,6.0032,457,2,14
3,0,0,3,30.34,74,8.9981,355,2,15
3,0,0,1,30.34,70,0.0,474,2,16
3,0,0,1,31.16,66,6.0032,503,2,17
3,0,0,1,30.34,74,0.0,500,2,18
3,0,0,2,28.7,84,15.0013,292,2,19
3,0,0,2,28.7,84,11.0014,104,2,20
3,0,0,1,28.7,70,11.0014,171,2,21
3,0,0,3,27.88,83,8.9981,166,2,22
3,0,0,3,27.06,89,6.0032,123,2,23
3,1,0,2,27.06,94,0.0,104,3,0
3,1,0,2,27.88,89,11.0014,55,3,1
3,1,0,1,27.06,89,7.0015,40,3,2
3,1,0,1,27.06,89,8.9981,28,3,3
3,1,0,1,27.06,89,6.0032,11,3,4
3,1,0,1,27.06,89,0.0,4,3,5
3,1,0,1,27.06,94,0.0,15,3,6
3,1,0,1,27.88,85,0.0,43,3,7
3,1,0,2,28.7,84,7.0015,127,3,8
3,1,0,2,28.7,84,8.9981,229,3,9
3,1,0,2,30.34,74,15.0013,359,3,10
3,1,0,2,30.34,70,19.0012,459,3,11
3,1,0,2,31.16,62,19.9995,543,3,12
3,1,0,2,31.16,66,16.9979,566,3,13
3,1,0,1,30.34,70,19.9995,512,3,14
3,1,0,1,30.34,70,15.0013,449,3,15
3,1,0,1,30.34,70,15.0013,500,3,16
3,1,0,1,30.34,70,8.9981,498,3,17
3,1,0,1,30.34,66,11.0014,482,3,18
3,1,0,1,29.52,74,12.998,374,3,19
3,1,0,1,29.52,76,7.0015,261,3,20
3,1,0,1,29.52,76,7.0015,184,3,21
3,1,0,2,28.7,84,8.9981,121,3,22
3,1,0,2,28.7,84,16.9979,70,3,23
3,0,1,2,28.7,84,16.9979,29,4,0
3,0,1,1,27.88,82,8.9981,24,4,1
3,0,1,1,27.88,82,8.9981,5,4,2
3,0,1,2,27.06,89,6.0032,10,4,3
3,0,1,2,27.06,89,0.0,8,4,4
3,0,1,2,27.06,89,0.0,38,4,5
3,0,1,2,27.88,89,7.0015,172,4,6
3,0,1,2,27.88,89,7.0015,493,4,7
3,0,1,1,28.7,84,11.0014,632,4,8
3,0,1,2,29.52,79,15.0013,323,4,9
3,0,1,2,29.52,74,16.9979,172,4,10
3,0,1,2,30.34,70,19.0012,198,4,11
3,0,1,1,31.16,70,19.0012,287,4,12
3,0,1,1,32.8,55,30.0026,275,4,13
3,0,1,1,32.8,55,27.9993,274,4,14
3,0,1,1,32.8,59,31.0009,292,4,15
3,0,1,1,31.16,70,27.9993,458,4,16
3,0,1,1,31.16,70,23.9994,856,4,17
3,0,1,1,31.16,75,15.0013,839,4,18
3,0,1,1,31.16,70,15.0013,552,4,19
3,0,1,1,30.34,70,16.9979,385,4,20
3,0,1,1,30.34,74,16.9979,268,4,21
3,0,1,1,30.34,70,19.0012,179,4,22
3,0,1,1,29.52,74,19.9995,95,4,23
3,0,1,1,29.52,74,16.9979,37,5,0
3,0,1,1,28.7,84,12.998,13,5,1
3,0,1,1,28.7,84,12.998,9,5,2
3,0,1,1,28.7,79,19.0012,4,5,3
3,0,1,1,28.7,79,19.0012,5,5,4
3,0,1,2,28.7,79,19.9995,40,5,5
3,0,1,1,28.7,79,19.0012,210,5,6
3,0,1,2,28.7,79,16.9979,500,5,7
3,0,1,1,29.52,74,12.998,725,5,8
3,0,1,1,30.34,70,16.9979,290,5,9
3,0,1,2,31.16,70,11.0014,235,5,10
3,0,1,2,31.98,62,11.0014,217,5,11
3,0,1,1,31.98,70,7.0015,266,5,12
3,0,1,1,32.8,63,11.0014,234,5,13
3,0,1,1,33.62,56,7.0015,211,5,14
3,0,1,1,31.98,70,12.998,245,5,15
3,0,1,1,31.16,70,16.9979,430,5,16
3,0,1,1,31.16,66,16.9979,863,5,17
3,0,1,1,31.16,75,12.998,839,5,18
3,0,1,1,30.34,70,11.0014,662,5,19
3,0,1,1,29.52,84,11.0014,412,5,20
3,0,1,1,29.52,79,0.0,296,5,21
3,0,1,1,29.52,79,0.0,219,5,22
3,0,1,1,28.7,84,6.0032,150,5,23
3,0,1,2,28.7,84,6.0032,65,6,0
3,0,1,2,28.7,84,0.0,18,6,1
3,0,1,1,29.52,79,0.0,8,6,2
3,0,1,1,28.7,84,7.0015,9,6,3
3,0,1,2,28.7,84,6.0032,8,6,4
3,0,1,2,28.7,84,12.998,38,6,5
3,0,1,2,28.7,84,6.0032,200,6,6
3,0,1,2,28.7,84,7.0015,482,6,7
3,0,1,3,28.7,79,0.0,646,6,8
3,0,1,3,27.06,94,8.9981,123,6,9
3,0,1,3,27.06,94,8.9981,49,6,10
3,0,1,3,28.7,84,11.0014,62,6,11
3,0,1,2,29.52,79,15.0013,137,6,12
3,0,1,2,29.52,79,7.0015,191,6,13
3,0,1,1,30.34,74,6.0032,216,6,14
3,0,1,1,30.34,66,12.998,270,6,15
3,0,1,1,30.34,70,15.0013,416,6,16
3,0,1,1,30.34,70,16.9979,808,6,17
3,0,1,1,29.52,70,16.9979,835,6,18
3,0,1,1,27.88,74,16.9979,558,6,19
3,0,1,1,27.06,78,15.0013,406,6,20
3,0,1,1,26.24,89,11.0014,272,6,21
3,0,1,1,26.24,89,11.0014,217,6,22
3,0,1,1,26.24,89,11.0014,169,6,23
3,0,1,1,26.24,89,8.9981,96,7,0
3,0,1,1,25.42,88,7.0015,29,7,1
3,0,1,1,25.42,83,6.0032,11,7,2
3,0,1,1,25.42,83,6.0032,9,7,3
3,0,1,1,25.42,88,0.0,8,7,4
3,0,1,1,25.42,88,0.0,40,7,5
3,0,1,1,25.42,88,7.0015,140,7,6
3,0,1,1,26.24,89,7.0015,486,7,7
3,0,1,1,27.06,83,7.0015,719,7,8
3,0,1,1,28.7,79,8.9981,344,7,9
3,0,1,1,29.52,74,8.9981,224,7,10
3,0,1,1,31.16,62,8.9981,296,7,11
3,0,1,1,31.98,59,11.0014,323,7,12
3,0,1,1,32.8,59,16.9979,354,7,13
3,0,1,1,32.8,59,16.9979,253,7,14
3,0,1,1,32.8,55,16.9979,331,7,15
3,0,1,1,32.8,55,19.0012,470,7,16
3,0,1,1,31.98,59,22.0028,772,7,17
3,0,1,1,31.16,62,19.9995,792,7,18
3,0,1,1,30.34,62,19.0012,568,7,19
3,0,1,1,29.52,66,15.0013,391,7,20
3,0,1,1,28.7,74,11.0014,301,7,21
3,0,1,1,28.7,74,15.0013,299,7,22
3,0,1,1,27.06,89,16.9979,248,7,23
3,0,0,1,27.06,89,16.9979,150,8,0
3,0,0,2,27.06,89,19.0012,117,8,1
3,0,0,1,27.06,89,22.0028,77,8,2
3,0,0,2,27.06,89,15.0013,43,8,3
3,0,0,2,27.06,94,15.0013,11,8,4
3,0,0,2,27.06,94,16.9979,15,8,5
3,0,0,2,27.06,89,19.0012,34,8,6
3,0,0,1,27.06,89,19.0012,82,8,7
3,0,0,1,28.7,79,22.0028,230,8,8
3,0,0,1,28.7,74,26.0027,348,8,9
3,0,0,1,30.34,70,26.0027,422,8,10
3,0,0,1,31.16,62,30.0026,578,8,11
3,0,0,1,32.8,55,32.9975,694,8,12
3,0,0,1,33.62,52,35.0008,668,8,13
3,0,0,1,33.62,52,30.0026,626,8,14
3,0,0,3,22.96,88,16.9979,512,8,15
3,0,0,3,22.96,88,12.998,114,8,16
3,0,0,3,23.78,83,12.998,171,8,17
3,0,0,3,23.78,83,8.9981,167,8,18
3,0,0,3,23.78,88,7.0015,215,8,19
3,0,0,2,23.78,88,6.0032,194,8,20
3,0,0,2,24.6,83,11.0014,181,8,21
3,0,0,2,23.78,78,19.9995,194,8,22
3,0,0,2,23.78,73,11.0014,133,8,23
3,0,0,2,22.96,73,12.998,124,9,0
3,0,0,1,22.96,73,15.0013,124,9,1
3,0,0,1,22.14,77,19.0012,96,9,2
3,0,0,1,22.14,73,15.0013,46,9,3
3,0,0,1,21.32,77,16.9979,28,9,4
3,0,0,1,21.32,77,12.998,55,9,5
3,0,0,1,21.32,77,12.998,35,9,6
3,0,0,1,22.14,73,11.0014,70,9,7
3,0,0,1,23.78,68,15.0013,170,9,8
3,0,0,1,25.42,61,16.9979,299,9,9
3,0,0,1,26.24,57,19.9995,495,9,10
3,0,0,1,27.06,47,16.9979,585,9,11
3,0,0,1,27.06,47,0.0,757,9,12
3,0,0,1,27.88,39,0.0,729,9,13
3,0,0,1,29.52,30,19.0012,647,9,14
3,0,0,1,29.52,32,16.9979,696,9,15
3,0,0,1,27.88,36,19.0012,701,9,16
3,0,0,1,28.7,37,16.9979,671,9,17
3,0,0,1,27.06,36,16.9979,560,9,18
3,0,0,1,27.06,36,16.9979,496,9,19
3,0,0,1,25.42,41,19.0012,356,9,20
3,0,0,1,24.6,46,15.0013,206,9,21
3,0,0,1,23.78,49,16.9979,189,9,22
3,0,0,1,22.96,52,19.0012,92,9,23
3,0,1,1,22.96,52,19.0012,41,10,0
3,0,1,1,22.14,60,12.998,18,10,1
3,0,1,1,22.14,60,23.9994,17,10,2
3,0,1,1,21.32,68,19.0012,12,10,3
3,0,1,1,21.32,68,19.0012,5,10,4
3,0,1,1,20.5,72,16.9979,40,10,5
3,0,1,1,20.5,72,8.9981,180,10,6
3,0,1,1,21.32,68,15.0013,447,10,7
3,0,1,1,22.96,60,19.0012,730,10,8
3,0,1,1,24.6,53,19.9995,361,10,9
