datetime,season,holiday,workingday,weather,temp,humidity,windspeed,count,heure,month,year
2012-04-18 13:00:00,2,0,1,3,18.86,59,0.0,64,13,4,2012
2012-04-18 14:00:00,2,0,1,3,18.04,72,7.0015,51,14,4,2012
2012-04-18 15:00:00,2,0,1,3,17.22,77,12.998,98,15,4,2012
2012-04-18 16:00:00,2,0,1,2,17.22,77,15.0013,235,16,4,2012
2012-04-18 17:00:00,2,0,1,2,17.22,77,12.998,488,17,4,2012
2012-04-18 18:00:00,2,0,1,2,17.22,77,0.0,505,18,4,2012
2012-04-18 19:00:00,2,0,1,2,17.22,77,8.9981,368,19,4,2012
2012-04-18 20:00:00,2,0,1,2,17.22,77,7.0015,260,20,4,2012
2012-04-18 21:00:00,2,0,1,2,17.22,82,6.0032,189,21,4,2012
2012-04-18 22:00:00,2,0,1,2,17.22,77,6.0032,162,22,4,2012
2012-04-18 23:00:00,2,0,1,2,17.22,77,0.0,70,23,4,2012
2012-04-19 00:00:00,2,0,1,3,17.22,77,0.0,25,0,4,2012
2012-04-19 01:00:00,2,0,1,3,17.22,77,7.0015,13,1,4,2012
2012-04-19 02:00:00,2,0,1,2,17.22,77,0.0,6,2,4,2012
2012-04-19 03:00:00,2,0,1,2,17.22,77,0.0,4,3,4,2012
2012-04-19 04:00:00,2,0,1,2,17.22,71,0.0,4,4,4,2012
2012-04-19 05:00:00,2,0,1,1,16.4,82,0.0,30,5,4,2012
2012-04-19 06:00:00,2,0,1,2,16.4,82,7.0015,120,6,4,2012
2012-04-19 07:00:00,2,0,1,2,16.4,82,8.9981,406,7,4,2012
2012-04-19 08:00:00,2,0,1,2,17.22,82,7.0015,677,8,4,2012
2012-04-19 09:00:00,2,0,1,2,18.86,72,0.0,301,9,4,2012
2012-04-19 10:00:00,2,0,1,1,19.68,63,6.0032,189,10,4,2012
2012-04-19 11:00:00,2,0,1,1,21.32,48,0.0,229,11,4,2012
2012-04-19 12:00:00,2,0,1,1,22.14,49,0.0,264,12,4,2012
2012-04-19 13:00:00,2,0,1,1,22.96,46,0.0,238,13,4,2012
2012-04-19 14:00:00,2,0,1,1,23.78,43,0.0,237,14,4,2012
2012-04-19 15:00:00,2,0,1,1,24.6,43,0.0,262,15,4,2012
2012-04-19 16:00:00,2,0,1,1,25.42,41,7.0015,387,16,4,2012
2012-04-19 17:00:00,2,0,1,1,24.6,43,6.0032,748,17,4,2012
2012-04-19 18:00:00,2,0,1,1,24.6,43,6.0032,776,18,4,2012
2012-04-19 19:00:00,2,0,1,1,23.78,46,8.9981,586,19,4,2012
2012-04-19 20:00:00,2,0,1,1,22.96,49,15.0013,404,20,4,2012
2012-04-19 21:00:00,2,0,1,1,21.32,55,7.0015,267,21,4,2012
2012-04-19 22:00:00,2,0,1,1,21.32,59,12.998,248,22,4,2012
2012-04-19 23:00:00,2,0,1,1,20.5,63,7.0015,144,23,4,2012
2012-05-01 00:00:00,2,0,1,2,20.5,59,12.998,35,0,5,2012
2012-05-01 01:00:00,2,0,1,2,20.5,63,8.9981,21,1,5,2012
2012-05-01 02:00:00,2,0,1,2,20.5,72,6.0032,8,2,5,2012
2012-05-01 03:00:00,2,0,1,2,20.5,77,0.0,3,3,5,2012
2012-05-01 04:00:00,2,0,1,2,21.32,72,6.0032,8,4,5,2012
2012-05-01 05:00:00,2,0,1,2,21.32,72,6.0032,17,5,5,2012
2012-05-01 06:00:00,2,0,1,3,21.32,77,7.0015,26,6,5,2012
2012-05-01 07:00:00,2,0,1,2,20.5,94,16.9979,169,7,5,2012
2012-05-01 08:00:00,2,0,1,2,21.32,94,19.0012,557,8,5,2012
2012-05-01 09:00:00,2,0,1,2,22.14,88,12.998,349,9,5,2012
2012-05-01 10:00:00,2,0,1,1,25.42,78,16.9979,174,10,5,2012
2012-05-01 11:00:00,2,0,1,2,27.06,65,19.0012,229,11,5,2012
2012-05-01 12:00:00,2,0,1,2,28.7,58,15.0013,269,12,5,2012
2012-05-01 13:00:00,2,0,1,2,29.52,51,15.0013,249,13,5,2012
2012-05-01 14:00:00,2,0,1,2,30.34,48,16.9979,204,14,5,2012
2012-05-01 15:00:00,2,0,1,2,30.34,45,15.0013,234,15,5,2012
2012-05-01 16:00:00,2,0,1,1,30.34,45,12.998,354,16,5,2012
2012-05-01 17:00:00,2,0,1,1,30.34,48,6.0032,681,17,5,2012
2012-05-01 18:00:00,2,0,1,1,28.7,54,8.9981,743,18,5,2012
2012-05-01 19:00:00,2,0,1,1,28.7,54,8.9981,487,19,5,2012
2012-05-01 20:00:00,2,0,1,1,27.06,61,11.0014,335,20,5,2012
2012-05-01 21:00:00,2,0,1,1,26.24,65,8.9981,282,21,5,2012
2012-05-01 22:00:00,2,0,1,1,26.24,65,0.0,211,22,5,2012
2012-05-01 23:00:00,2,0,1,1,24.6,78,0.0,95,23,5,2012
2012-05-02 00:00:00,2,0,1,1,24.6,78,7.0015,47,0,5,2012
2012-05-02 01:00:00,2,0,1,1,22.96,83,0.0,15,1,5,2012
2012-05-02 02:00:00,2,0,1,1,22.96,83,0.0,16,2,5,2012
2012-05-02 03:00:00,2,0,1,1,22.96,83,6.0032,6,3,5,2012
2012-05-02 04:00:00,2,0,1,1,22.14,88,0.0,4,4,5,2012
2012-05-02 05:00:00,2,0,1,1,22.14,90,8.9981,33,5,5,2012
2012-05-02 06:00:00,2,0,1,3,22.96,84,0.0,120,6,5,2012
2012-05-02 07:00:00,2,0,1,2,22.14,88,12.998,358,7,5,2012
2012-05-02 08:00:00,2,0,1,2,22.96,88,0.0,666,8,5,2012
2012-05-02 09:00:00,2,0,1,2,22.96,88,0.0,315,9,5,2012
2012-05-02 10:00:00,2,0,1,2,23.78,83,7.0015,175,10,5,2012
2012-05-02 11:00:00,2,0,1,2,23.78,81,8.9981,184,11,5,2012
2012-05-02 12:00:00,2,0,1,2,23.78,83,15.0013,245,12,5,2012
2012-05-02 13:00:00,2,0,1,2,23.78,78,12.998,228,13,5,2012
2012-05-02 14:00:00,2,0,1,1,25.42,69,6.0032,240,14,5,2012
2012-05-02 15:00:00,2,0,1,1,26.24,65,12.998,256,15,5,2012
2012-05-02 16:00:00,2,0,1,1,26.24,65,11.0014,367,16,5,2012
2012-05-02 17:00:00,2,0,1,1,24.6,73,16.9979,729,17,5,2012
2012-05-02 18:00:00,2,0,1,1,22.96,73,15.0013,813,18,5,2012
2012-05-02 19:00:00,2,0,1,1,22.14,77,16.9979,504,19,5,2012
2012-05-02 20:00:00,2,0,1,1,21.32,77,16.9979,338,20,5,2012
2012-05-02 21:00:00,2,0,1,1,21.32,77,15.0013,239,21,5,2012
2012-05-02 22:00:00,2,0,1,1,20.5,82,15.0013,173,22,5,2012
2012-05-02 23:00:00,2,0,1,2,20.5,77,16.9979,98,23,5,2012
2012-05-03 00:00:00,2,0,1,2,19.68,82,15.0013,90,0,5,2012
2012-05-03 01:00:00,2,0,1,2,18.86,88,7.0015,24,1,5,2012
2012-05-03 02:00:00,2,0,1,2,18.86,88,8.9981,17,2,5,2012
2012-05-03 03:00:00,2,0,1,2,18.86,88,0.0,6,3,5,2012
2012-05-03 04:00:00,2,0,1,2,18.86,88,16.9979,2,4,5,2012
2012-05-03 05:00:00,2,0,1,2,18.86,88,16.9979,21,5,5,2012
2012-05-03 06:00:00,2,0,1,2,18.86,88,11.0014,136,6,5,2012
2012-05-03 07:00:00,2,0,1,3,18.04,94,7.0015,384,7,5,2012
2012-05-03 08:00:00,2,0,1,3,18.86,88,12.998,627,8,5,2012
2012-05-03 09:00:00,2,0,1,2,19.68,88,7.0015,304,9,5,2012
2012-05-03 10:00:00,2,0,1,2,21.32,77,0.0,168,10,5,2012
2012-05-03 11:00:00,2,0,1,1,22.14,77,0.0,201,11,5,2012
2012-05-03 12:00:00,2,0,1,1,22.96,73,8.9981,301,12,5,2012
2012-05-03 13:00:00,2,0,1,1,24.6,69,12.998,265,13,5,2012
2012-05-03 14:00:00,2,0,1,1,26.24,65,12.998,204,14,5,2012
2012-05-03 15:00:00,2,0,1,1,27.06,61,12.998,283,15,5,2012
2012-05-03 16:00:00,2,0,1,1,27.88,57,11.0014,370,16,5,2012
2012-05-03 17:00:00,2,0,1,1,29.52,54,8.9981,704,17,5,2012
2012-05-03 18:00:00,2,0,1,1,29.52,58,8.9981,706,18,5,2012
2012-05-03 19:00:00,2,0,1,1,28.7,61,12.998,522,19,5,2012
2012-05-03 20:00:00,2,0,1,1,26.24,73,12.998,420,20,5,2012
2012-05-03 21:00:00,2,0,1,1,25.42,78,8.9981,299,21,5,2012
2012-05-03 22:00:00,2,0,1,1,25.42,78,0.0,246,22,5,2012
2012-05-03 23:00:00,2,0,1,1,24.6,83,0.0,121,23,5,2012
2012-05-04 00:00:00,2,0,1,1,24.6,78,22.0028,89,0,5,2012
2012-05-04 01:00:00,2,0,1,1,24.6,78,7.0015,48,1,5,2012
2012-05-04 02:00:00,2,0,1,1,23.78,83,8.9981,11,2,5,2012
2012-05-04 03:00:00,2,0,1,1,22.96,88,15.0013,14,3,5,2012
2012-05-04 04:00:00,2,0,1,1,22.96,88,12.998,4,4,5,2012
2012-05-04 05:00:00,2,0,1,1,22.96,88,12.998,24,5,5,2012
2012-05-04 06:00:00,2,0,1,1,22.14,94,7.0015,135,6,5,2012
2012-05-04 07:00:00,2,0,1,1,22.96,88,0.0,356,7,5,2012
2012-05-04 08:00:00,2,0,1,1,22.96,88,0.0,618,8,5,2012
2012-05-04 09:00:00,2,0,1,1,24.6,78,0.0,294,9,5,2012
2012-05-04 10:00:00,2,0,1,2,25.42,73,8.9981,199,10,5,2012
2012-05-04 11:00:00,2,0,1,2,28.7,61,0.0,258,11,5,2012
2012-05-04 12:00:00,2,0,1,3,25.42,78,23.9994,171,12,5,2012
2012-05-04 13:00:00,2,0,1,2,26.24,73,0.0,278,13,5,2012
2012-05-04 14:00:00,2,0,1,2,27.06,74,19.0012,242,14,5,2012
2012-05-04 15:00:00,2,0,1,2,29.52,62,7.0015,343,15,5,2012
2012-05-04 16:00:00,2,0,1,1,31.16,48,11.0014,440,16,5,2012
2012-05-04 17:00:00,2,0,1,1,28.7,54,31.0009,643,17,5,2012
2012-05-04 18:00:00,2,0,1,1,28.7,54,31.0009,641,18,5,2012
2012-05-04 19:00:00,2,0,1,1,28.7,51,8.9981,452,19,5,2012
2012-05-04 20:00:00,2,0,1,1,27.88,51,7.0015,313,20,5,2012
2012-05-04 21:00:00,2,0,1,1,26.24,69,12.998,235,21,5,2012
2012-05-04 22:00:00,2,0,1,1,24.6,83,8.9981,232,22,5,2012
2012-05-04 23:00:00,2,0,1,1,24.6,83,6.0032,256,23,5,2012
2012-05-05 00:00:00,2,0,0,1,24.6,83,0.0,153,0,5,2012
2012-05-05 01:00:00,2,0,0,1,24.6,83,0.0,107,1,5,2012
2012-05-05 02:00:00,2,0,0,1,23.78,88,0.0,75,2,5,2012
2012-05-05 03:00:00,2,0,0,1,23.78,83,0.0,32,3,5,2012
2012-05-05 04:00:00,2,0,0,1,22.96,88,7.0015,9,4,5,2012
2012-05-05 05:00:00,2,0,0,1,22.96,88,6.0032,22,5,5,2012
2012-05-05 06:00:00,2,0,0,2,22.14,94,0.0,42,6,5,2012
2012-05-05 07:00:00,2,0,0,1,22.96,88,0.0,87,7,5,2012
2012-05-05 08:00:00,2,0,0,1,23.78,83,6.0032,197,8,5,2012
2012-05-05 09:00:00,2,0,0,1,25.42,78,7.0015,284,9,5,2012
2012-05-05 10:00:00,2,0,0,1,27.06,65,8.9981,432,10,5,2012
2012-05-05 11:00:00,2,0,0,1,28.7,58,6.0032,575,11,5,2012
2012-05-05 12:00:00,2,0,0,1,29.52,58,7.0015,550,12,5,2012
2012-05-05 13:00:00,2,0,0,1,30.34,55,8.9981,524,13,5,2012
2012-05-05 14:00:00,2,0,0,3,28.7,61,19.9995,428,14,5,2012
2012-05-05 15:00:00,2,0,0,3,27.06,74,12.998,541,15,5,2012
2012-05-05 16:00:00,2,0,0,2,27.88,65,26.0027,540,16,5,2012
2012-05-05 17:00:00,2,0,0,2,27.88,65,19.9995,502,17,5,2012
2012-05-05 18:00:00,2,0,0,2,27.06,69,23.9994,434,18,5,2012
2012-05-05 19:00:00,2,0,0,2,25.42,73,22.0028,405,19,5,2012
2012-05-05 20:00:00,2,0,0,1,24.6,78,16.9979,309,20,5,2012
2012-05-05 21:00:00,2,0,0,2,23.78,78,15.0013,269,21,5,2012
2012-05-05 22:00:00,2,0,0,2,23.78,78,12.998,217,22,5,2012
2012-05-05 23:00:00,2,0,0,2,22.96,83,19.0012,149,23,5,2012
2012-05-06 00:00:00,2,0,0,2,22.96,83,8.9981,134,0,5,2012
2012-05-06 01:00:00,2,0,0,2,22.14,83,15.0013,121,1,5,2012
2012-05-06 02:00:00,2,0,0,2,22.14,83,19.0012,93,2,5,2012
2012-05-06 03:00:00,2,0,0,2,22.14,83,12.998,28,3,5,2012
2012-05-06 04:00:00,2,0,0,3,21.32,83,11.0014,16,4,5,2012
2012-05-06 05:00:00,2,0,0,3,21.32,83,11.0014,11,5,5,2012
2012-05-06 06:00:00,2,0,0,3,21.32,83,15.0013,17,6,5,2012
2012-05-06 07:00:00,2,0,0,3,21.32,83,11.0014,36,7,5,2012
2012-05-06 08:00:00,2,0,0,2,20.5,88,8.9981,114,8,5,2012
2012-05-06 09:00:00,2,0,0,2,21.32,83,11.0014,191,9,5,2012
2012-05-06 10:00:00,2,0,0,2,22.14,77,7.0015,333,10,5,2012
2012-05-06 11:00:00,2,0,0,1,22.96,73,7.0015,414,11,5,2012
2012-05-06 12:00:00,2,0,0,2,24.6,64,6.0032,558,12,5,2012
2012-05-06 13:00:00,2,0,0,2,24.6,64,0.0,565,13,5,2012
2012-05-06 14:00:00,2,0,0,2,24.6,64,7.0015,518,14,5,2012
2012-05-06 15:00:00,2,0,0,2,25.42,61,7.0015,571,15,5,2012
2012-05-06 16:00:00,2,0,0,2,25.42,61,0.0,544,16,5,2012
2012-05-06 17:00:00,2,0,0,2,25.42,65,8.9981,511,17,5,2012
2012-05-06 18:00:00,2,0,0,2,25.42,61,12.998,463,18,5,2012
2012-05-06 19:00:00,2,0,0,2,24.6,64,11.0014,383,19,5,2012
2012-05-06 20:00:00,2,0,0,1,24.6,64,12.998,276,20,5,2012
2012-05-06 21:00:00,2,0,0,1,22.96,73,12.998,203,21,5,2012
2012-05-06 22:00:00,2,0,0,1,22.96,73,11.0014,157,22,5,2012
2012-05-06 23:00:00,2,0,0,1,21.32,77,12.998,102,23,5,2012
2012-05-07 00:00:00,2,0,1,2,21.32,77,8.9981,34,0,5,2012
2012-05-07 01:00:00,2,0,1,2,21.32,77,12.998,9,1,5,2012
2012-05-07 02:00:00,2,0,1,1,20.5,77,12.998,6,2,5,2012
2012-05-07 03:00:00,2,0,1,1,20.5,77,12.998,5,3,5,2012
2012-05-07 04:00:00,2,0,1,2,18.86,88,8.9981,2,4,5,2012
2012-05-07 05:00:00,2,0,1,1,18.86,88,7.0015,23,5,5,2012
2012-05-07 06:00:00,2,0,1,1,18.86,88,7.0015,142,6,5,2012
2012-05-07 07:00:00,2,0,1,2,19.68,82,7.0015,385,7,5,2012
2012-05-07 08:00:00,2,0,1,2,20.5,82,12.998,639,8,5,2012
2012-05-07 09:00:00,2,0,1,2,20.5,82,15.0013,350,9,5,2012
2012-05-07 10:00:00,2,0,1,2,21.32,77,12.998,190,10,5,2012
2012-05-07 11:00:00,2,0,1,2,22.14,73,12.998,213,11,5,2012
2012-05-07 12:00:00,2,0,1,2,22.96,68,15.0013,263,12,5,2012
2012-05-07 13:00:00,2,0,1,2,24.6,53,22.0028,272,13,5,2012
2012-05-07 14:00:00,2,0,1,2,25.42,50,23.9994,239,14,5,2012
2012-05-07 15:00:00,2,0,1,2,25.42,53,19.9995,262,15,5,2012
2012-05-07 16:00:00,2,0,1,2,24.6,53,26.0027,388,16,5,2012
2012-05-07 17:00:00,2,0,1,2,24.6,53,22.0028,769,17,5,2012
2012-05-07 18:00:00,2,0,1,2,24.6,53,23.9994,680,18,5,2012
2012-05-07 19:00:00,2,0,1,1,23.78,56,22.0028,546,19,5,2012
2012-05-07 20:00:00,2,0,1,1,22.14,52,19.0012,323,20,5,2012
2012-05-07 21:00:00,2,0,1,2,22.14,45,15.0013,247,21,5,2012
2012-05-07 22:00:00,2,0,1,2,22.14,45,16.9979,173,22,5,2012
2012-05-07 23:00:00,2,0,1,2,22.14,45,12.998,113,23,5,2012
2012-05-08 00:00:00,2,0,1,2,21.32,52,16.9979,38,0,5,2012
2012-05-08 01:00:00,2,0,1,2,21.32,59,15.0013,9,1,5,2012
2012-05-08 02:00:00,2,0,1,2,21.32,63,19.9995,16,2,5,2012
2012-05-08 03:00:00,2,0,1,2,21.32,68,19.0012,6,3,5,2012
2012-05-08 04:00:00,2,0,1,2,21.32,68,22.0028,5,4,5,2012
2012-05-08 05:00:00,2,0,1,2,21.32,72,19.0012,20,5,5,2012
2012-05-08 06:00:00,2,0,1,1,20.5,77,19.9995,165,6,5,2012
2012-05-08 07:00:00,2,0,1,1,21.32,72,19.0012,463,7,5,2012
2012-05-08 08:00:00,2,0,1,2,22.14,73,19.9995,641,8,5,2012
2012-05-08 09:00:00,2,0,1,2,22.96,68,23.9994,295,9,5,2012
2012-05-08 10:00:00,2,0,1,2,23.78,68,27.9993,157,10,5,2012
2012-05-08 11:00:00,2,0,1,2,24.6,64,26.0027,217,11,5,2012
2012-05-08 12:00:00,2,0,1,2,25.42,65,22.0028,263,12,5,2012
2012-05-08 13:00:00,2,0,1,3,26.24,65,16.9979,219,13,5,2012
2012-05-08 14:00:00,2,0,1,3,25.42,69,22.0028,71,14,5,2012
2012-05-08 15:00:00,2,0,1,3,25.42,73,16.9979,134,15,5,2012
2012-05-08 16:00:00,2,0,1,3,26.24,73,15.0013,389,16,5,2012
2012-05-08 17:00:00,2,0,1,2,26.24,69,19.0012,717,17,5,2012
2012-05-08 18:00:00,2,0,1,2,26.24,69,19.0012,710,18,5,2012
2012-05-08 19:00:00,2,0,1,2,26.24,69,19.0012,458,19,5,2012
2012-05-08 20:00:00,2,0,1,2,26.24,69,19.0012,302,20,5,2012
2012-05-08 21:00:00,2,0,1,2,26.24,65,19.0012,223,21,5,2012
2012-05-08 22:00:00,2,0,1,3,24.6,78,16.9979,147,22,5,2012
2012-05-08 23:00:00,2,0,1,3,24.6,78,22.0028,63,23,5,2012
2012-05-09 00:00:00,2,0,1,2,23.78,83,12.998,35,0,5,2012
2012-05-09 01:00:00,2,0,1,2,24.6,78,16.9979,14,1,5,2012
2012-05-09 02:00:00,2,0,1,3,22.96,88,30.0026,1,2,5,2012
2012-05-09 03:00:00,2,0,1,3,22.96,88,11.0014,2,3,5,2012
2012-05-09 04:00:00,2,0,1,3,22.96,88,15.0013,5,4,5,2012
2012-05-09 05:00:00,2,0,1,2,22.96,88,8.9981,28,5,5,2012
2012-05-09 06:00:00,2,0,1,2,22.96,88,7.0015,126,6,5,2012
2012-05-09 07:00:00,2,0,1,2,22.96,94,12.998,418,7,5,2012
2012-05-09 08:00:00,2,0,1,2,24.6,83,8.9981,622,8,5,2012
2012-05-09 09:00:00,2,0,1,2,24.6,83,0.0,325,9,5,2012
2012-05-09 10:00:00,2,0,1,2,25.42,65,16.9979,153,10,5,2012
2012-05-09 11:00:00,2,0,1,2,25.42,59,19.9995,201,11,5,2012
2012-05-09 12:00:00,2,0,1,2,25.42,57,15.0013,280,12,5,2012
2012-05-09 13:00:00,2,0,1,2,26.24,53,16.9979,266,13,5,2012
2012-05-09 14:00:00,2,0,1,2,26.24,53,16.9979,243,14,5,2012
2012-05-09 15:00:00,2,0,1,2,26.24,53,7.0015,259,15,5,2012
2012-05-09 16:00:00,2,0,1,2,27.06,50,12.998,357,16,5,2012
2012-05-09 17:00:00,2,0,1,2,26.24,53,8.9981,705,17,5,2012
2012-05-09 18:00:00,2,0,1,3,21.32,77,39.0007,372,18,5,2012
2012-05-09 19:00:00,2,0,1,3,20.5,77,23.9994,98,19,5,2012
2012-05-09 20:00:00,2,0,1,3,20.5,82,15.0013,51,20,5,2012
2012-05-09 21:00:00,2,0,1,3,20.5,82,11.0014,34,21,5,2012
2012-05-09 22:00:00,2,0,1,3,19.68,82,7.0015,67,22,5,2012
2012-05-09 23:00:00,2,0,1,3,19.68,82,12.998,55,23,5,2012
2012-05-10 00:00:00,2,0,1,3,20.5,77,11.0014,33,0,5,2012
2012-05-10 01:00:00,2,0,1,2,19.68,88,8.9981,11,1,5,2012
2012-05-10 02:00:00,2,0,1,2,19.68,88,7.0015,3,2,5,2012
2012-05-10 03:00:00,2,0,1,1,18.86,88,15.0013,3,3,5,2012
2012-05-10 04:00:00,2,0,1,1,18.86,77,12.998,2,4,5,2012
2012-05-10 05:00:00,2,0,1,1,18.86,72,19.9995,24,5,5,2012
2012-05-10 06:00:00,2,0,1,1,18.04,72,15.0013,139,6,5,2012
2012-05-10 07:00:00,2,0,1,1,18.04,72,19.9995,401,7,5,2012
2012-05-10 08:00:00,2,0,1,1,18.86,67,23.9994,630,8,5,2012
2012-05-10 09:00:00,2,0,1,1,20.5,59,31.0009,361,9,5,2012
2012-05-10 10:00:00,2,0,1,1,20.5,51,27.9993,154,10,5,2012
2012-05-10 11:00:00,2,0,1,1,21.32,48,35.0008,256,11,5,2012
2012-05-10 12:00:00,2,0,1,1,21.32,48,27.9993,272,12,5,2012
2012-05-10 13:00:00,2,0,1,1,22.14,39,30.0026,318,13,5,2012
2012-05-10 14:00:00,2,0,1,1,22.96,37,27.9993,247,14,5,2012
2012-05-10 15:00:00,2,0,1,1,22.14,37,26.0027,271,15,5,2012
2012-05-10 16:00:00,2,0,1,1,23.78,30,31.0009,421,16,5,2012
2012-05-10 17:00:00,2,0,1,1,24.6,31,26.0027,732,17,5,2012
2012-05-10 18:00:00,2,0,1,1,22.96,35,35.0008,770,18,5,2012
2012-05-10 19:00:00,2,0,1,1,22.14,37,23.9994,553,19,5,2012
2012-05-10 20:00:00,2,0,1,1,21.32,40,22.0028,374,20,5,2012
2012-05-10 21:00:00,2,0,1,1,20.5,42,12.998,230,21,5,2012
2012-05-10 22:00:00,2,0,1,1,20.5,42,7.0015,232,22,5,2012
2012-05-10 23:00:00,2,0,1,1,19.68,48,7.0015,135,23,5,2012
2012-05-11 00:00:00,2,0,1,1,18.86,55,7.0015,64,0,5,2012
2012-05-11 01:00:00,2,0,1,1,18.86,51,8.9981,46,1,5,2012
2012-05-11 02:00:00,2,0,1,1,18.86,44,11.0014,31,2,5,2012
2012-05-11 03:00:00,2,0,1,1,18.86,41,19.0012,13,3,5,2012
2012-05-11 04:00:00,2,0,1,1,17.22,50,12.998,9,4,5,2012
2012-05-11 05:00:00,2,0,1,1,17.22,47,11.0014,26,5,5,2012
2012-05-11 06:00:00,2,0,1,1,17.22,50,16.9979,135,6,5,2012
2012-05-11 07:00:00,2,0,1,1,17.22,50,16.9979,351,7,5,2012
2012-05-11 08:00:00,2,0,1,1,18.86,44,16.9979,620,8,5,2012
2012-05-11 09:00:00,2,0,1,1,19.68,41,19.9995,322,9,5,2012
2012-05-11 10:00:00,2,0,1,1,21.32,36,22.0028,210,10,5,2012
2012-05-11 11:00:00,2,0,1,1,22.96,35,16.9979,291,11,5,2012
2012-05-11 12:00:00,2,0,1,1,22.96,28,27.9993,348,12,5,2012
2012-05-11 13:00:00,2,0,1,1,24.6,26,26.0027,363,13,5,2012
2012-05-11 14:00:00,2,0,1,1,25.42,23,15.0013,334,14,5,2012
2012-05-11 15:00:00,2,0,1,1,25.42,25,12.998,439,15,5,2012
2012-05-11 16:00:00,2,0,1,1,25.42,25,22.0028,525,16,5,2012
2012-05-11 17:00:00,2,0,1,1,26.24,23,16.9979,779,17,5,2012
2012-05-11 18:00:00,2,0,1,1,26.24,23,19.0012,596,18,5,2012
2012-05-11 19:00:00,2,0,1,1,26.24,23,16.9979,503,19,5,2012
2012-05-11 20:00:00,2,0,1,1,25.42,25,8.9981,341,20,5,2012
2012-05-11 21:00:00,2,0,1,1,24.6,28,7.0015,270,21,5,2012
2012-05-11 22:00:00,2,0,1,1,22.96,35,15.0013,234,22,5,2012
2012-05-11 23:00:00,2,0,1,1,22.14,37,12.998,180,23,5,2012
2012-05-12 00:00:00,2,0,0,1,21.32,42,11.0014,136,0,5,2012
2012-05-12 01:00:00,2,0,0,1,20.5,48,0.0,93,1,5,2012
2012-05-12 02:00:00,2,0,0,1,18.86,59,8.9981,56,2,5,2012
2012-05-12 03:00:00,2,0,0,1,19.68,59,0.0,34,3,5,2012
2012-05-12 04:00:00,2,0,0,1,18.04,67,7.0015,9,4,5,2012
2012-05-12 05:00:00,2,0,0,1,17.22,67,8.9981,13,5,5,2012
2012-05-12 06:00:00,2,0,0,1,17.22,67,6.0032,33,6,5,2012
2012-05-12 07:00:00,2,0,0,1,17.22,71,8.9981,67,7,5,2012
2012-05-12 08:00:00,2,0,0,1,21.32,48,0.0,178,8,5,2012
2012-05-12 09:00:00,2,0,0,1,22.14,49,0.0,335,9,5,2012
2012-05-12 10:00:00,2,0,0,1,22.96,49,6.0032,411,10,5,2012
2012-05-12 11:00:00,2,0,0,1,25.42,41,6.0032,522,11,5,2012
2012-05-12 12:00:00,2,0,0,1,26.24,36,11.0014,559,12,5,2012
2012-05-12 13:00:00,2,0,0,1,26.24,36,12.998,659,13,5,2012
2012-05-12 14:00:00,2,0,0,1,27.06,36,12.998,615,14,5,2012
2012-05-12 15:00:00,2,0,0,1,27.88,24,12.998,590,15,5,2012
2012-05-12 16:00:00,2,0,0,2,28.7,21,12.998,591,16,5,2012
2012-05-12 17:00:00,2,0,0,2,27.06,36,12.998,576,17,5,2012
2012-05-12 18:00:00,2,0,0,2,27.06,31,12.998,546,18,5,2012
2012-05-12 19:00:00,2,0,0,2,26.24,36,11.0014,439,19,5,2012
2012-05-12 20:00:00,2,0,0,1,25.42,46,11.0014,287,20,5,2012
2012-05-12 21:00:00,2,0,0,2,24.6,60,8.9981,230,21,5,2012
2012-05-12 22:00:00,2,0,0,1,22.96,68,8.9981,274,22,5,2012
2012-05-12 23:00:00,2,0,0,1,23.78,56,6.0032,176,23,5,2012
2012-05-13 00:00:00,2,0,0,1,22.96,64,11.0014,98,0,5,2012
2012-05-13 01:00:00,2,0,0,2,22.14,68,8.9981,94,1,5,2012
2012-05-13 02:00:00,2,0,0,2,22.14,68,11.0014,82,2,5,2012
2012-05-13 03:00:00,2,0,0,2,22.14,64,8.9981,28,3,5,2012
2012-05-13 04:00:00,2,0,0,2,22.14,68,12.998,9,4,5,2012
2012-05-13 05:00:00,2,0,0,1,21.32,72,12.998,12,5,5,2012
2012-05-13 06:00:00,2,0,0,1,21.32,68,11.0014,21,6,5,2012
2012-05-13 07:00:00,2,0,0,1,21.32,68,11.0014,60,7,5,2012
2012-05-13 08:00:00,2,0,0,1,22.96,64,11.0014,156,8,5,2012
2012-05-13 09:00:00,2,0,0,1,24.6,56,8.9981,222,9,5,2012
2012-05-13 10:00:00,2,0,0,1,24.6,60,16.9979,350,10,5,2012
2012-05-13 11:00:00,2,0,0,1,25.42,57,16.9979,428,11,5,2012
2012-05-13 12:00:00,2,0,0,1,26.24,57,15.0013,531,12,5,2012
2012-05-13 13:00:00,2,0,0,1,27.88,54,16.9979,602,13,5,2012
2012-05-13 14:00:00,2,0,0,1,28.7,48,8.9981,552,14,5,2012
2012-05-13 15:00:00,2,0,0,1,29.52,45,23.9994,499,15,5,2012
2012-05-13 16:00:00,2,0,0,1,29.52,42,16.9979,564,16,5,2012
2012-05-13 17:00:00,2,0,0,1,28.7,45,27.9993,478,17,5,2012
2012-05-13 18:00:00,2,0,0,2,27.88,44,23.9994,389,18,5,2012
